"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"213568_at","OSR2",-2.83680468370141,5.15988127884849,-11.405309071156,2.02709867078343e-21,4.78547581282746e-20,2.83680468370141,37.9486034153782,"odd-skipped related transciption factor 2","116039"
"217369_at","IGHG1",-1.56797467246846,6.10904770206061,-11.3964378000021,2.13412467533162e-21,5.01863512360241e-20,1.56797467246846,37.8974367028896,"immunoglobulin heavy constant gamma 1 (G1m marker)","3500"
"214831_at","ELK4",-1.01291527294208,5.62695390357576,-11.3896879880787,2.2193266076227e-21,5.2122715752479e-20,1.01291527294208,37.8585060269803,"ETS transcription factor ELK4","2005"
"1554794_a_at","UBE3C",-1.0331778538906,4.27802832205303,-11.387101226287,2.25287330248544e-21,5.28651707353611e-20,1.0331778538906,37.8435864749379,"ubiquitin protein ligase E3C","9690"
"218469_at","GREM1",-4.16886065860745,9.89902207465152,-11.386459238961,2.26127723297856e-21,5.30396107735318e-20,4.16886065860745,37.8398837158019,"gremlin 1, DAN family BMP antagonist","26585"
"205426_s_at","HIP1",-1.25194356135907,4.87589943124242,-11.3847915221651,2.28325526213234e-21,5.35321532834845e-20,1.25194356135907,37.8302649121001,"huntingtin interacting protein 1","3092"
"200935_at","CALR",-1.50866628861518,6.8164592345303,-11.3843194149525,2.28951564021167e-21,5.36559226869151e-20,1.50866628861518,37.8275419652706,"calreticulin","811"
"201801_s_at","SLC29A1",-2.01956756091892,7.25108371134848,-11.3829112645453,2.30829056327993e-21,5.40264497206036e-20,2.01956756091892,37.8194202574514,"solute carrier family 29 member 1 (Augustine blood group)","2030"
"201389_at","ITGA5",-2.8862821938211,7.67265532918939,-11.3816599109289,2.32510407671105e-21,5.43966903697804e-20,2.8862821938211,37.8122029024244,"integrin subunit alpha 5","3678"
"201617_x_at","CALD1",-2.98212563395495,8.90313909349242,-11.3812943798729,2.33003852089246e-21,5.44888178485009e-20,2.98212563395495,37.8100946524109,"caldesmon 1","800"
"200665_s_at","SPARC",-2.02695017750578,11.3624459068939,-11.3802221394618,2.34457360569035e-21,5.48052851180505e-20,2.02695017750578,37.8039103625846,"secreted protein acidic and cysteine rich","6678"
"201531_at","ZFP36",-1.53918813023294,10.1910417965227,-11.3640879057208,2.57456007539152e-21,5.98996051583112e-20,1.53918813023294,37.7108544792471,"ZFP36 ring finger protein","7538"
"209959_at","NR4A3",-2.11448044258558,6.6572434667197,-11.3592169796586,2.648329488537e-21,6.15373628498768e-20,2.11448044258558,37.6827610914995,"nuclear receptor subfamily 4 group A member 3","8013"
"202175_at","CHPF",-1.06277196230244,6.62370253690152,-11.3539241155968,2.73088741057104e-21,6.33480140742349e-20,1.06277196230244,37.6522342583587,"chondroitin polymerizing factor","79586"
"230621_at","IAH1",-1.50267790697425,8.25189769415909,-11.3489530744076,2.81076776535759e-21,6.51733365440739e-20,1.50267790697425,37.6235636632931,"isoamyl acetate hydrolyzing esterase 1 (putative)","285148"
"209964_s_at","ATXN7",-1.11453781912741,7.26214637507576,-11.3463654888403,2.85326844271014e-21,6.60758733253088e-20,1.11453781912741,37.6086397477793,"ataxin 7","6314"
"203470_s_at","PLEK",-1.59051892683912,7.37843414565152,-11.343436406648,2.902154115773e-21,6.71278339871856e-20,1.59051892683912,37.5917462861346,"pleckstrin","5341"
"217097_s_at","PHTF2",-1.2039291471879,4.42591976453788,-11.3317236845074,3.10615220330956e-21,7.15068933540842e-20,1.2039291471879,37.5241936637469,"putative homeodomain transcription factor 2","57157"
"242228_at","BICD1",-1.36351451886357,4.69966098135606,-11.3288495940675,3.15836305121659e-21,7.25865909311757e-20,1.36351451886357,37.5076175794605,"BICD cargo adaptor 1","636"
"241879_at","LPP",-2.20965398312998,9.64003807860606,-11.32309945712,3.26546929562306e-21,7.49221711028917e-20,2.20965398312998,37.4744542660756,"LIM domain containing preferred translocation partner in lipoma","4026"
"201635_s_at","FXR1",-1.06925912479536,7.92674495219697,-11.3168410342955,3.38617518615413e-21,7.75289482005767e-20,1.06925912479536,37.4383596827189,"FMR1 autosomal homolog 1","8087"
"224965_at","GNG2",-1.21300590282368,5.60100303177273,-11.3092848306312,3.53787173981982e-21,8.06980130891317e-20,1.21300590282368,37.3947806440311,"G protein subunit gamma 2","54331"
"215434_x_at","NBPF1",-1.12495413276576,8.23592313076515,-11.3025029055275,3.67980198751604e-21,8.36562052671267e-20,1.12495413276576,37.3556674259746,"NBPF member 1","55672"
"216080_s_at","FADS3",-1.72077954473873,6.17631855162121,-11.3018151894965,3.69450851720052e-21,8.39556330747873e-20,1.72077954473873,37.3517011963363,"fatty acid desaturase 3","3995"
"226085_at","CBX5",-1.87578790553667,8.58496628328788,-11.2958751609081,3.82400479180062e-21,8.66462751726892e-20,1.87578790553667,37.3174437057221,"chromobox 5","23468"
"204207_s_at","RNGTT",-1.06161092966795,6.22824000424242,-11.2952079018526,3.83883211364974e-21,8.69462078764703e-20,1.06161092966795,37.3135954868001,"RNA guanylyltransferase and 5'-phosphatase","8732"
"212119_at","RHOQ",-1.42902755780437,9.23691682980303,-11.2926796507871,3.89553644210308e-21,8.81427531527405e-20,1.42902755780437,37.2990145762589,"ras homolog family member Q","23433"
"222876_s_at","ADAP2",-1.33003777092277,6.96448420158333,-11.2862712098812,4.04304715143257e-21,9.12690350968521e-20,1.33003777092277,37.262056070058,"ArfGAP with dual PH domains 2","55803"
"238551_at","FUT11",-1.04289163383397,5.06741834062879,-11.2840391952648,4.09572489553457e-21,9.24200407195018e-20,1.04289163383397,37.249183754937,"fucosyltransferase 11","170384"
"33646_g_at","GM2A",-1.41887018267052,6.10104980785606,-11.2711834870972,4.41277172115158e-21,9.94100922348425e-20,1.41887018267052,37.175043980653,"ganglioside GM2 activator","2760"
"201426_s_at","VIM",-1.40577050666666,12.1528781387879,-11.2624260624703,4.64268633838974e-21,1.04460442613769e-19,1.40577050666666,37.1245400598461,"vimentin","7431"
"206943_at","TGFBR1",-1.28654409818275,4.9688826229697,-11.255558363692,4.83133740593027e-21,1.08348389117817e-19,1.28654409818275,37.0849346130023,"transforming growth factor beta receptor 1","7046"
"1565717_s_at","FUS",-1.17252716517117,8.37818806719697,-11.2545112487014,4.8607667738324e-21,1.0896368321414e-19,1.17252716517117,37.0788960244144,"FUS RNA binding protein","2521"
"207351_s_at","SH2D2A",-1.03431573007979,6.41815555548485,-11.2503566141031,4.97931071636618e-21,1.11438319041065e-19,1.03431573007979,37.0549368337653,"SH2 domain containing 2A","9047"
"233637_at","DCAF8",-1.26827510024839,5.71718940481061,-11.2493732237899,5.00779021989878e-21,1.1202984053722e-19,1.26827510024839,37.0492657836681,"DDB1 and CUL4 associated factor 8","50717"
"212365_at","MYO1B",-1.32367119382239,7.99534111087879,-11.248575720684,5.0310058879575e-21,1.12503168476105e-19,1.32367119382239,37.0446667210008,"myosin IB","4430"
"231951_at","GNAO1",-1.25535774484298,7.2332738512197,-11.2270296465555,5.70063411807959e-21,1.26854770210013e-19,1.25535774484298,36.9204165229524,"G protein subunit alpha o1","2775"
"204463_s_at","EDNRA",-3.22227519880308,6.30275116922727,-11.2177193747376,6.01689924212164e-21,1.33674915100772e-19,3.22227519880308,36.8667282207668,"endothelin receptor type A","1909"
"223079_s_at","GLS",-2.12034781681467,6.12831730247727,-11.2156873028836,6.08822710890472e-21,1.35204637359612e-19,2.12034781681467,36.8550102644567,"glutaminase","2744"
"211580_s_at","PIK3R3",-1.07722180549292,4.63412876454545,-11.2110010880094,6.25595770765215e-21,1.38704171802872e-19,1.07722180549292,36.8279873438483,"phosphoinositide-3-kinase regulatory subunit 3","8503"
"212067_s_at","C1R",-2.32000469179793,9.99641299952273,-11.2081884750395,6.35883826767791e-21,1.40813885089222e-19,2.32000469179793,36.8117686089081,"complement C1r","715"
"204149_s_at","GSTM4",-2.08004441071557,6.68578878022727,-11.2007679867071,6.63845869026865e-21,1.46768187986429e-19,2.08004441071557,36.7689793085168,"glutathione S-transferase mu 4","2948"
"205991_s_at","PRRX1",-2.56577281688802,6.13893051816667,-11.2006563383589,6.64275839618365e-21,1.468038865446e-19,2.56577281688802,36.7683355073068,"paired related homeobox 1","5396"
"222458_s_at","AKIRIN1",-1.01336377452767,6.92133509830303,-11.1981540736205,6.73985736071926e-21,1.48769358577846e-19,1.01336377452767,36.7539066608553,"akirin 1","79647"
"211300_s_at","TP53",-1.85123735459588,5.8864323727197,-11.1978341069652,6.75237538202279e-21,1.489855222002e-19,1.85123735459588,36.7520616375694,"tumor protein p53","7157"
"240528_s_at","EXOC4",-1.05663329189832,6.62028253696212,-11.196817942048,6.79228503918303e-21,1.49805641192954e-19,1.05663329189832,36.7462021350691,"exocyst complex component 4","60412"
"212501_at","CEBPB",-1.34855978570527,10.694385861053,-11.1964095252007,6.80839188690134e-21,1.50100333232391e-19,1.34855978570527,36.743847088106,"CCAAT enhancer binding protein beta","1051"
"223940_x_at","MALAT1",-1.48393975545431,11.2197908838182,-11.1876732396829,7.16222108004634e-21,1.5764671399015e-19,1.48393975545431,36.6934716674626,"metastasis associated lung adenocarcinoma transcript 1","378938"
"204863_s_at","IL6ST",-1.42337880375418,7.03186334826515,-11.1855649738447,7.25032640569341e-21,1.59457601058442e-19,1.42337880375418,36.6813150611069,"interleukin 6 cytokine family signal transducer","3572"
"203367_at","DUSP14",-1.37363907769111,6.74019386043939,-11.1800960298705,7.48396016313578e-21,1.64265564801063e-19,1.37363907769111,36.6497804869779,"dual specificity phosphatase 14","11072"
"242338_at","TMEM64",-1.2927131900489,4.89279291287879,-11.1577097537765,8.52141655059219e-21,1.85694878399214e-19,1.2927131900489,36.5207025442471,"transmembrane protein 64","169200"
"200607_s_at","RAD21",-1.10706301682625,8.49866823277273,-11.157284606018,8.54245151099686e-21,1.86004992578157e-19,1.10706301682625,36.5182512311807,"RAD21 cohesin complex component","5885"
"209023_s_at","STAG2",-1.17883991345559,8.00854351618939,-11.1476654469859,9.03250105977446e-21,1.96206593342538e-19,1.17883991345559,36.4627898318381,"STAG2 cohesin complex component","10735"
"238959_at","LARP4",-1.00387287884169,6.29451824636364,-11.1468655874848,9.07449409086919e-21,1.96962272496337e-19,1.00387287884169,36.4581781217628,"La ribonucleoprotein 4","113251"
"219025_at","CD248",-1.96493721131659,8.06405896320454,-11.1452634046027,9.15919745779131e-21,1.98643046808703e-19,1.96493721131659,36.4489405227365,"CD248 molecule","57124"
"223195_s_at","SESN2",-1.09610453637709,7.34407324608333,-11.1381565018759,9.54455313487824e-21,2.06672650554245e-19,1.09610453637709,36.4079651663691,"sestrin 2","83667"
"219457_s_at","RIN3",-1.14911618388546,6.00378340582576,-11.130866857202,9.9566625269447e-21,2.15085153560135e-19,1.14911618388546,36.3659369558243,"Ras and Rab interactor 3","79890"
"203561_at","FCGR2A",-1.81072302978893,7.31231837243939,-11.1189665072479,1.06680012728686e-20,2.29815984867647e-19,1.81072302978893,36.2973275699965,"Fc gamma receptor IIa","2212"
"219944_at","CLIP4",-1.23347096861003,4.81978732225758,-11.1013877493478,1.1812760631489e-20,2.53279485304572e-19,1.23347096861003,36.1959843205742,"CAP-Gly domain containing linker protein family member 4","79745"
"1559883_s_at","SAMHD1",-1.7008093562265,5.71577468836364,-11.0886714274069,1.27166824837664e-20,2.71383534270074e-19,1.7008093562265,36.1226765956011,"SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1","25939"
"224674_at","TTYH3",-1.12822742881081,7.20911173416667,-11.0806711879757,1.33204755645029e-20,2.8371523236821e-19,1.12822742881081,36.0765577810393,"tweety family member 3","80727"
"203591_s_at","CSF3R",-1.57186028588674,5.96952683613636,-11.0770076838911,1.36064527553362e-20,2.89580694588558e-19,1.57186028588674,36.0554392214051,"colony stimulating factor 3 receptor","1441"
"1554321_a_at","NFS1",-1.02351014573873,5.52735169485606,-11.0764528776051,1.36502934399507e-20,2.90400697988057e-19,1.02351014573873,36.0522410169062,"NFS1 cysteine desulfurase","9054"
"1557455_s_at","MOSPD1",-1.21306804349935,6.47710995409849,-11.0760482654004,1.36823548319078e-20,2.90969564540862e-19,1.21306804349935,36.0499086159774,"motile sperm domain containing 1","56180"
"223143_s_at","AKIRIN2",-1.18976018361132,5.24775922425758,-11.0749989484811,1.3765853693966e-20,2.92631434960184e-19,1.18976018361132,36.0438598059331,"akirin 2","55122"
"233937_at","GGNBP2",-1.34652217541055,4.94202079265152,-11.0687046586251,1.42775197668239e-20,3.02684526270296e-19,1.34652217541055,36.0075766425824,"gametogenetin binding protein 2","79893"
"204445_s_at","ALOX5",-1.10960329304118,5.32488976799242,-11.0634435012319,1.47197590000331e-20,3.11697452876379e-19,1.10960329304118,35.9772494677796,"arachidonate 5-lipoxygenase","240"
"1552663_a_at","ERC1",-1.06882389087773,6.16713527884848,-11.0518225759142,1.57457147931661e-20,3.32343646084644e-19,1.06882389087773,35.910264120495,"ELKS/RAB6-interacting/CAST family member 1","23085"
"203254_s_at","TLN1",-2.02566644406177,7.25577322381818,-11.0517814236407,1.57494720988626e-20,3.32343646084644e-19,2.02566644406177,35.9100269149538,"talin 1","7094"
"226084_at","MAP1B",-3.08350686870141,7.95842047196212,-11.0481123849557,1.6088091934686e-20,3.38965867641216e-19,3.08350686870141,35.8888783611453,"microtubule associated protein 1B","4131"
"221473_x_at","SERINC3",-1.01071111667953,9.44818019272727,-11.0445561393864,1.64232457674942e-20,3.45494791203443e-19,1.01071111667953,35.8683801952529,"serine incorporator 3","10955"
"210655_s_at","FOXO3B",-1.19450431820077,7.17346875325758,-11.0430282746225,1.65693723578002e-20,3.48196508939334e-19,1.19450431820077,35.8595736708306,"forkhead box O3B","2310"
"201337_s_at","VAMP3",-1.05060645703217,8.59134208525758,-11.0290468788975,1.79684105466047e-20,3.7597506568527e-19,1.05060645703217,35.7789878019678,"vesicle associated membrane protein 3","9341"
"239012_at","RNF144B",-1.13059390989446,6.95922659624242,-11.0276564874097,1.81138366729036e-20,3.78872999269704e-19,1.13059390989446,35.7709740824224,"ring finger protein 144B","255488"
"235131_at","RHOJ",-1.60681507107464,6.12567777662879,-11.0263654358953,1.82499256689429e-20,3.81573493670918e-19,1.60681507107464,35.763532957301,"ras homolog family member J","57381"
"230130_at","SLIT2",-3.94465972224581,6.60268601826515,-11.0256159050729,1.83294016821635e-20,3.82942314471642e-19,3.94465972224581,35.7592129646948,"slit guidance ligand 2","9353"
"207714_s_at","SERPINH1",-1.76786135679665,9.05701692982576,-11.0252527607399,1.83680317739683e-20,3.83602802613337e-19,1.76786135679665,35.7571199516134,"serpin family H member 1","871"
"229802_at","CCN4",-3.33301115745431,5.77540826883333,-11.0249647526183,1.83987269805891e-20,3.84066787961131e-19,3.33301115745431,35.7554599943131,"cellular communication network factor 4","8840"
"207134_x_at","TPSB2",-2.68898914014414,8.86678608763636,-11.0249125336398,1.84042978410272e-20,3.84066787961131e-19,2.68898914014414,35.7551590263302,"tryptase beta 2","64499"
"203320_at","SH2B3",-1.16594690734877,7.07765716928788,-11.0217360857342,1.87463596526721e-20,3.90906641498798e-19,1.16594690734877,35.736851434215,"SH2B adaptor protein 3","10019"
"228693_at","CCDC50",-1.61903979331531,6.86676938140909,-11.0124632351265,1.9781710741e-20,4.11554427231421e-19,1.61903979331531,35.6834081342781,"coiled-coil domain containing 50","152137"
"220750_s_at","P3H1",-1.26405866209395,7.30754290982576,-11.0035052333462,2.0836150881543e-20,4.31521420245593e-19,1.26405866209395,35.6317811198563,"prolyl 3-hydroxylase 1","64175"
"216235_s_at","EDNRA",-2.50163812474645,6.10356482712121,-10.9946437512469,2.193449276877e-20,4.52895918479041e-19,2.50163812474645,35.5807120309088,"endothelin receptor type A","1909"
"210511_s_at","INHBA",-3.27187043066022,6.18603012503788,-10.9932980615132,2.21062726875707e-20,4.56098286487898e-19,3.27187043066022,35.5729569117731,"inhibin subunit beta A","3624"
"202628_s_at","SERPINE1",-2.98236857879922,6.92164100473485,-10.9917006767937,2.23119282247435e-20,4.5933778380517e-19,2.98236857879922,35.5637513420631,"serpin family E member 1","5054"
"241706_at","CPNE8",-1.54457117715958,4.70150951614394,-10.9900203003022,2.25303327827332e-20,4.63448436755432e-19,1.54457117715958,35.5540675585499,"copine 8","144402"
"201308_s_at","SEPTIN11",-1.56065429129987,5.51710288127273,-10.9841479632605,2.33105004552062e-20,4.78057619050413e-19,1.56065429129987,35.5202265535866,"septin 11","55752"
"213125_at","OLFML2B",-2.5008461612175,7.22337056274242,-10.9825234796432,2.35310494911921e-20,4.82399749130456e-19,2.5008461612175,35.510865140294,"olfactomedin like 2B","25903"
"203922_s_at","CYBB",-1.91506033975804,6.45425540715152,-10.9798044901465,2.39048715700571e-20,4.89329409619196e-19,1.91506033975804,35.4951965474169,"cytochrome b-245 beta chain","1536"
"211573_x_at","TGM2",-1.65486389198198,5.40981026265151,-10.9792396796443,2.39832663850938e-20,4.90750407786303e-19,1.65486389198198,35.4919417610731,"transglutaminase 2","7052"
"235868_at","OGA",-1.17536921982368,3.85957202988636,-10.9735035570819,2.47941342616628e-20,5.06016905844127e-19,1.17536921982368,35.4588870898644,"O-GlcNAcase","10724"
"210281_s_at","ZMYM2",-1.48436885941055,5.93690677104545,-10.9730789319568,2.48552380791609e-20,5.06885543445775e-19,1.48436885941055,35.456440197325,"zinc finger MYM-type containing 2","7750"
"205683_x_at","TPSAB1",-2.71897251574131,8.81158497270455,-10.9724202969192,2.49503139868705e-20,5.08634756611537e-19,2.71897251574131,35.452644836082,"tryptase alpha/beta 1","7177"
"211893_x_at","CD6",-1.11292649853539,4.91502302489394,-10.9688215984834,2.54762522709271e-20,5.18583057674213e-19,1.11292649853539,35.4319076363009,"CD6 molecule","923"
"203523_at","LSP1",-1.42480979941827,7.47863524024242,-10.9638326886061,2.6223743348454e-20,5.32806825558053e-19,1.42480979941827,35.4031599471867,"lymphocyte specific protein 1","4046"
"211949_s_at","NOLC1",-1.12579207965251,6.28125031568182,-10.9542856588256,2.77158351406621e-20,5.61869961555691e-19,1.12579207965251,35.3481485206538,"nucleolar and coiled-body phosphoprotein 1","9221"
"236034_at","ANGPT2",-1.34232932495109,4.91509969225,-10.9471421346599,2.88875231271378e-20,5.83891063577176e-19,1.34232932495109,35.3069878547699,"angiopoietin 2","285"
"34478_at","RAB11B",-1.08990805168211,5.21960821362879,-10.9449070549867,2.92641942854695e-20,5.91285965468605e-19,1.08990805168211,35.2941096751426,"RAB11B, member RAS oncogene family","9230"
"210084_x_at","TPSAB1",-2.7291852978211,8.27081382585606,-10.9413132482939,2.98801666219722e-20,6.03285860434391e-19,2.7291852978211,35.2734029741992,"tryptase alpha/beta 1","7177"
"231879_at","COL12A1",-2.8863098411673,6.65482505052273,-10.934969141698,3.0999332652422e-20,6.24268328829161e-19,2.8863098411673,35.2368504304865,"collagen type XII alpha 1 chain","1303"
"207535_s_at","NFKB2",-1.09853211858043,6.73535587593182,-10.9135061504898,3.51055930128951e-20,7.02304536399575e-19,1.09853211858043,35.1131954933661,"nuclear factor kappa B subunit 2","4791"
"203438_at","STC2",-1.39928094836036,4.79061934254545,-10.9057289822879,3.67240912592363e-20,7.33609678333484e-19,1.39928094836036,35.0683917002805,"stanniocalcin 2","8614"
"1558588_at","LINC02591",-1.34096795646074,4.73813560001515,-10.8990571774164,3.81718520842738e-20,7.60585281599005e-19,1.34096795646074,35.029957088686,"long intergenic non-protein coding RNA 2591","388692"
"202273_at","PDGFRB",-1.97746436217245,7.70656573824242,-10.8843209922916,4.15748900530188e-20,8.24485714054699e-19,1.97746436217245,34.9450697553334,"platelet derived growth factor receptor beta","5159"
"212069_s_at","PRRC2B",-1.09581938268339,6.80887945241667,-10.8837841249103,4.1704436156967e-20,8.26489816251424e-19,1.09581938268339,34.941977257524,"proline rich coiled-coil 2B","84726"
"204232_at","FCER1G",-1.81971561885456,8.24918478295455,-10.8837608613803,4.17100587567742e-20,8.26489816251424e-19,1.81971561885456,34.9418432536283,"Fc epsilon receptor Ig","2207"
"203472_s_at","SLCO2B1",-1.3751518278803,5.98065586415909,-10.8832829913784,4.18257236788341e-20,8.28258399905924e-19,1.3751518278803,34.9390906031639,"solute carrier organic anion transporter family member 2B1","11309"
"226306_at","SMIM29",-1.03375426997812,5.75648454962879,-10.8625064656784,4.71769605475973e-20,9.30519595216407e-19,1.03375426997812,34.8194186935091,"small integral membrane protein 29","221491"
"205859_at","LY86",-1.49713054662291,7.42549362107576,-10.8607461789986,4.76606244673092e-20,9.39381630407401e-19,1.49713054662291,34.8092800691831,"lymphocyte antigen 86","9450"
"208876_s_at","PAK2",-1.20262285528829,5.60302505161364,-10.8605775459726,4.77072180917546e-20,9.39961134834841e-19,1.20262285528829,34.8083088076085,"p21 (RAC1) activated kinase 2","5062"
"210605_s_at","MFGE8",-1.47749091285327,7.02822677440152,-10.8588500181888,4.81871669087228e-20,9.483921348936e-19,1.47749091285327,34.7983589562813,"milk fat globule EGF and factor V/VIII domain containing","4240"
"211599_x_at","MET",-1.34485165964864,6.91605912018939,-10.844829466188,5.22652256903163e-20,1.02422982602797e-18,1.34485165964864,34.717609484072,"MET proto-oncogene, receptor tyrosine kinase","4233"
"211681_s_at","PDLIM5",-1.24854355568211,6.11362119375,-10.8446240652385,5.232746406501e-20,1.02508208446952e-18,1.24854355568211,34.7164265472564,"PDZ and LIM domain 5","10611"
"210818_s_at","BACH1",-1.00940493782883,3.95166196062879,-10.8444177102352,5.23900661066759e-20,1.0259408540052e-18,1.00940493782883,34.7152381171292,"BTB domain and CNC homolog 1","571"
"201502_s_at","NFKBIA",-1.03491192520334,10.7003898044318,-10.8382050811472,5.43102496788158e-20,1.06240175355608e-18,1.03491192520334,34.6794592156002,"NFKB inhibitor alpha","4792"
"230921_s_at","MAP3K12",-1.03469908360875,6.56303825933333,-10.830724899404,5.67157488700144e-20,1.10826789473482e-18,1.03469908360875,34.6363819115127,"mitogen-activated protein kinase kinase kinase 12","7786"
"244677_at","PER1",-2.30905537896138,6.01058710162879,-10.8262305998952,5.82119422583183e-20,1.13694731609593e-18,2.30905537896138,34.6105006803028,"period circadian regulator 1","5187"
"205456_at","CD3E",-1.48298358058301,6.31387980596212,-10.8254063059685,5.84906072206573e-20,1.14159104621134e-18,1.48298358058301,34.6057539013835,"CD3 epsilon subunit of T-cell receptor complex","916"
"218618_s_at","FNDC3B",-1.09503596689189,9.38959354643182,-10.818730232795,6.07972322975397e-20,1.18379226348575e-18,1.09503596689189,34.5673098233753,"fibronectin type III domain containing 3B","64778"
"205018_s_at","MBNL2",-1.61149714848004,6.69430133441667,-10.8163642959423,6.16363102722959e-20,1.19884925796435e-18,1.61149714848004,34.5536859326126,"muscleblind like splicing regulator 2","10150"
"209162_s_at","PRPF4",-1.08914206526641,7.71284191654545,-10.8162684807709,6.16705337962508e-20,1.19908834826103e-18,1.08914206526641,34.5531341989912,"pre-mRNA splicing tri-snRNP complex factor PRPF4","9128"
"202914_s_at","ARHGEF11",-1.05896620290733,5.09694864303788,-10.7993568491383,6.80184119988363e-20,1.31503064923493e-18,1.05896620290733,34.455756192939,"Rho guanine nucleotide exchange factor 11","9826"
"209949_at","NCF2",-1.93897886383912,6.53247423449242,-10.7985025237728,6.83558743495629e-20,1.32108781550454e-18,1.93897886383912,34.4508371821637,"neutrophil cytosolic factor 2","4688"
"244508_at","SEPTIN7",-1.41540476903861,4.6463302172197,-10.796060956077,6.9329555501748e-20,1.33943231344808e-18,1.41540476903861,34.4367793186393,"septin 7","989"
"242321_at","PTPN14",-1.52700853369755,4.52963104164394,-10.7937433513753,7.02666189669923e-20,1.35585486416167e-18,1.52700853369755,34.4234353738154,"protein tyrosine phosphatase non-receptor type 14","5784"
"222240_s_at","ISYNA1",-1.65395161898584,5.73433960075758,-10.7937134599141,7.02787871062492e-20,1.35585486416167e-18,1.65395161898584,34.4232632705103,"inositol-3-phosphate synthase 1","51477"
"1553725_s_at","ZNF644",-1.2037474235444,5.41646924237879,-10.7921474050692,7.09192462917338e-20,1.36772832134058e-18,1.2037474235444,34.414246580896,"zinc finger protein 644","84146"
"201992_s_at","KIF5B",-1.19285916051866,7.22925896682576,-10.7875751621889,7.28226908464237e-20,1.40147153186491e-18,1.19285916051866,34.3879219639355,"kinesin family member 5B","3799"
"213023_at","UTRN",-1.30594976440411,5.83167837668182,-10.7613605239137,8.47640090922535e-20,1.61987843310694e-18,1.30594976440411,34.2370046936947,"utrophin","7402"
"206099_at","PRKCH",-1.096864117861,6.27823802077273,-10.7598664035657,8.55007275882426e-20,1.63110686702274e-18,1.096864117861,34.2284037495202,"protein kinase C eta","5583"
"200788_s_at","PEA15",-1.3967540611583,9.7770201330303,-10.7571089018696,8.68772328715077e-20,1.65505669242149e-18,1.3967540611583,34.2125303132306,"proliferation and apoptosis adaptor protein 15","8682"
"206813_at","CTF1",-1.12224868461518,5.71249459877273,-10.744779431874,9.3307848463261e-20,1.76832118361483e-18,1.12224868461518,34.1415594149018,"cardiotrophin 1","1489"
"204904_at","GJA4",-1.29747933496396,6.72306409270455,-10.7305976786494,1.01294783777286e-19,1.91437687626102e-18,1.29747933496396,34.0599328659263,"gap junction protein alpha 4","2701"
"224559_at","MALAT1",-1.65145324819562,9.28385988733333,-10.7219190258906,1.06515728880727e-19,2.00749654483067e-18,1.65145324819562,34.009984229604,"metastasis associated lung adenocarcinoma transcript 1","378938"
"202124_s_at","TRAK2",-1.12033114636808,7.90230472366667,-10.718807811256,1.08452148510923e-19,2.04258395447285e-18,1.12033114636808,33.9920787680059,"trafficking kinesin protein 2","66008"
"1555724_s_at","TAGLN",-3.35774430945945,11.2315879297727,-10.7177043081714,1.09147385754455e-19,2.05497015018072e-18,3.35774430945945,33.9857280412994,"transgelin","6876"
"202665_s_at","WIPF1",-1.4048433325933,6.82246938753788,-10.7086116320276,1.15048173312677e-19,2.15781786293676e-18,1.4048433325933,33.9334008080324,"WAS/WASL interacting protein family member 1","7456"
"1552497_a_at","SLAMF6",-1.1312765840592,5.53259660110606,-10.7066287112858,1.16376759683454e-19,2.18056865513806e-18,1.1312765840592,33.9219897398894,"SLAM family member 6","114836"
"215382_x_at","TPSAB1",-2.55987604873873,8.23617345798485,-10.7058069875586,1.16931808999629e-19,2.19021810793242e-18,2.55987604873873,33.9172610272535,"tryptase alpha/beta 1","7177"
"243495_s_at","ZNF652",-2.39161991643758,7.0828364449697,-10.6799053855244,1.35851174734217e-19,2.52384063153017e-18,2.39161991643758,33.7682197587634,"zinc finger protein 652","22834"
"243999_at","SLFN5",-1.6108573297516,6.04684905284091,-10.6742306517811,1.40388504768506e-19,2.60371149871711e-18,1.6108573297516,33.735569940462,"schlafen family member 5","162394"
"210077_s_at","SRSF5",-1.15472558374002,4.70167703368182,-10.672606778328,1.41714542560878e-19,2.62563287513251e-18,1.15472558374002,33.7262271420115,"serine and arginine rich splicing factor 5","6430"
"222162_s_at","ADAMTS1",-2.55281724254311,8.59917093863636,-10.6702033037723,1.43700194889119e-19,2.65985688627244e-18,2.55281724254311,33.7123991692134,"ADAM metallopeptidase with thrombospondin type 1 motif 1","9510"
"203293_s_at","LMAN1",-1.21495940513771,6.18455297948485,-10.6701943101158,1.43707677037929e-19,2.65985688627244e-18,1.21495940513771,33.7123474261902,"lectin, mannose binding 1","3998"
"205547_s_at","TAGLN",-3.31602569189832,11.5309803637197,-10.6691836273437,1.44550984883837e-19,2.67275113240575e-18,3.31602569189832,33.706532705113,"transgelin","6876"
"1569387_at","CSGALNACT1",-1.07972065893693,4.96368149307576,-10.6644067965119,1.48604136090679e-19,2.74490916917497e-18,1.07972065893693,33.6790508855702,"chondroitin sulfate N-acetylgalactosaminyltransferase 1","55790"
