"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"233082_at","ZNF630",1.36707631129215,5.62719930277273,13.3379729169833,2.89004389230495e-26,1.31677624843144e-24,-1.36707631129215,49.0515108742537,"zinc finger protein 630","57232"
"210169_at","SEC14L5",1.20240987919047,4.40428239544697,13.334358416767,2.95048824746538e-26,1.34207940873685e-24,-1.20240987919047,49.030906568388,"SEC14 like lipid binding 5","9717"
"214813_at","ZNF75D",1.10116438299485,5.56778135999242,13.3339221077503,2.95786969727558e-26,1.34431858436029e-24,-1.10116438299485,49.0284193493181,"zinc finger protein 75D","7626"
"232859_s_at","MAGI1",1.03690615530759,6.62631089410606,13.3290782939475,3.04107068795979e-26,1.37869436039968e-24,-1.03690615530759,49.0008059125011,"membrane associated guanylate kinase, WW and PDZ domain containing 1","9223"
"212744_at","BBS4",1.03004289914543,6.32564040360606,13.3210642242151,3.18390804501118e-26,1.43986908487168e-24,-1.03004289914543,48.9551162282589,"Bardet-Biedl syndrome 4","585"
"214149_s_at","ATP6V0E1",1.34740373602059,7.2655061639697,13.3121140345033,3.35139181380846e-26,1.51310774087512e-24,-1.34740373602059,48.9040846034987,"ATPase H+ transporting V0 subunit e1","8992"
"225290_at","ETNK1",2.26603879281595,8.51854185319697,13.3073618962968,3.44387730803555e-26,1.54847158727151e-24,-2.26603879281595,48.8769870468835,"ethanolamine kinase 1","55500"
"230505_at","LOC145474",1.89059860776319,4.87570116675758,13.3072182579265,3.44671224821113e-26,1.54847158727151e-24,-1.89059860776319,48.8761679719549,"uncharacterized LOC145474","145474"
"203335_at","PHYH",1.79175160668597,9.11664913247727,13.3039749146102,3.51135121808792e-26,1.5749231160702e-24,-1.79175160668597,48.8576729673539,"phytanoyl-CoA 2-hydroxylase","5264"
"223191_at","COX16",1.16587373202703,9.1719879932197,13.2981553447146,3.63039410664253e-26,1.62698194902197e-24,-1.16587373202703,48.8244854516105,"cytochrome c oxidase assembly factor COX16","51241"
"209380_s_at","ABCC5",1.82900737957014,7.78230005689394,13.2970095701008,3.65430386234297e-26,1.63635596784277e-24,-1.82900737957014,48.8179511347247,"ATP binding cassette subfamily C member 5","10057"
"228026_at","SIKE1",1.29050579435521,6.49842748022727,13.2850521651831,3.91344270191911e-26,1.74810032457049e-24,-1.29050579435521,48.7497533775628,"suppressor of IKBKE 1","80143"
"205750_at","BPHL",1.13654298461647,6.60310992293182,13.2841890357523,3.93284576244289e-26,1.7553334045842e-24,-1.13654298461647,48.7448302568506,"biphenyl hydrolase like","670"
"244691_at","SETD5",1.15642849439125,3.83349017298485,13.2807398320536,4.01135059261485e-26,1.78454510700746e-24,-1.15642849439125,48.7251561991382,"SET domain containing 5","55209"
"204264_at","CPT2",1.478311646722,6.80549255493182,13.267110084819,4.337235527953e-26,1.92326319943901e-24,-1.478311646722,48.6474054589923,"carnitine palmitoyltransferase 2","1376"
"1558251_a_at","ZNF587",1.46642855803088,4.77451351528788,13.2632566164804,4.43409167557767e-26,1.96454374589145e-24,-1.46642855803088,48.625421241355,"zinc finger protein 587","84914"
"239136_at","UNC5B-AS1",1.49091400513127,5.03569781775,13.2603403631796,4.50882925753521e-26,1.99127818784925e-24,-1.49091400513127,48.6087832510196,"UNC5B antisense RNA 1","728978"
"213882_at","TM2D1",1.35133054137709,5.66535012440909,13.2466020212929,4.87825430448286e-26,2.14749238403865e-24,-1.35133054137709,48.530395142835,"TM2 domain containing 1","83941"
"204918_s_at","MLLT3",1.63150306663964,4.76144430541667,13.2440282436537,4.95076452535446e-26,2.17765929544453e-24,-1.63150306663964,48.5157083764039,"MLLT3 super elongation complex subunit","4300"
"230267_at","WSB1",1.27715123532432,4.59120206475,13.2382626459408,5.1171403886695e-26,2.24542255819025e-24,-1.27715123532432,48.4828065861356,"WD repeat and SOCS box containing 1","26118"
"236994_at","FBXL4",1.53814301161904,4.53302446236364,13.2329819194021,5.27443558065353e-26,2.31073529945698e-24,-1.53814301161904,48.452669910244,"F-box and leucine rich repeat protein 4","26235"
"203767_s_at","STS",2.44995268294594,6.99082450594697,13.2274850577346,5.44331724873444e-26,2.3771035988383e-24,-2.44995268294594,48.4212979073311,"steroid sulfatase","412"
"202739_s_at","PHKB",1.36830879989832,6.89549074194697,13.2113895606159,5.96963349058278e-26,2.59039453252074e-24,-1.36830879989832,48.3294258888654,"phosphorylase kinase regulatory subunit beta","5257"
"213359_at","HNRNPD",1.50417356350965,8.37440821190152,13.2092583615981,6.04304350347613e-26,2.62016973475462e-24,-1.50417356350965,48.3172599360925,"heterogeneous nuclear ribonucleoprotein D","3184"
"221599_at","AAMDC",1.38206526698326,6.76084873495455,13.1820362435876,7.06427062499437e-26,3.03647009765383e-24,-1.38206526698326,48.1618376749677,"adipogenesis associated Mth938 domain containing","28971"
"218791_s_at","KATNBL1",1.18315716874131,6.25657462421212,13.1697874868552,7.57855196772834e-26,3.24731448930679e-24,-1.18315716874131,48.0918895987935,"katanin regulatory subunit B1 like 1","79768"
"218124_at","RETSAT",1.62374076728056,8.47871982770454,13.1633744561934,7.86260625858445e-26,3.36375584654229e-24,-1.62374076728056,48.0552635146299,"retinol saturase","54884"
"228590_at","PTCD3",1.37194344699356,6.57936711592424,13.1625716210899,7.89890970910499e-26,3.37664494406032e-24,-1.37194344699356,48.050678188182,"pentatricopeptide repeat domain 3","55037"
"227626_at","PAQR8",2.77933552603346,7.58648003409091,13.1577287335159,8.12149043046945e-26,3.46908194754623e-24,-2.77933552603346,48.0230176030765,"progestin and adipoQ receptor family member 8","85315"
"225980_at","MIDEAS",1.04946449289318,6.83298661986364,13.1502156215661,8.4792970145097e-26,3.61626805201496e-24,-1.04946449289318,47.9801029724762,"mitotic deacetylase associated SANT domain protein","91748"
"236591_at","MIR4458HG",1.44901791125225,4.14346394020455,13.1458132809683,8.69625036214214e-26,3.6972588534224e-24,-1.44901791125225,47.9549553685371,"MIR4458 host gene","100505738"
"1560587_s_at","PRDX5",1.24797696181338,10.2336732666136,13.1387375528042,9.05666587160197e-26,3.84451247305775e-24,-1.24797696181338,47.9145340496712,"peroxiredoxin 5","25824"
"225795_at","SMDT1",1.03001399264993,9.36379276400758,13.1159306706799,1.03234264980306e-25,4.36192692256432e-24,-1.03001399264993,47.7842253123549,"single-pass membrane protein with aspartate rich tail 1","91689"
"208072_s_at","DGKD",1.71409702558558,8.23170883881818,13.1138942572936,1.04448244615512e-25,4.4064103197169e-24,-1.71409702558558,47.7725886069966,"diacylglycerol kinase delta","8527"
"222457_s_at","LIMA1",1.98968167836293,9.11865206436364,13.1118835112935,1.05660955734455e-25,4.45413473768801e-24,-1.98968167836293,47.7610983307602,"LIM domain and actin binding 1","51474"
"227016_at","ERICH1",1.24900966480566,6.2867558434697,13.1082885967797,1.0786436649033e-25,4.53937241670245e-24,-1.24900966480566,47.7405548278836,"glutamate rich 1","157697"
"205437_at","ZNF211",1.32644268839897,7.4541140494697,13.1081793582294,1.07932037342719e-25,4.53937241670245e-24,-1.32644268839897,47.7399305611036,"zinc finger protein 211","10520"
"225924_at","FNIP2",1.56135885138223,8.16383060427273,13.0854465743319,1.22981476122331e-25,5.16040844742016e-24,-1.56135885138223,47.6100038943588,"folliculin interacting protein 2","57600"
"213552_at","GLCE",1.6600379147915,6.45252209067424,13.0832410442031,1.24549049167251e-25,5.22217734909467e-24,-1.6600379147915,47.5973968137294,"glucuronic acid epimerase","26035"
"228567_at","GAN",1.19632036732561,6.366964551,13.0798330121339,1.27010752812817e-25,5.30910772938897e-24,-1.19632036732561,47.5779155231177,"gigaxonin","8139"
"202334_s_at","UBE2B",1.1352800632973,8.36530554637879,13.0781211877614,1.28265576487341e-25,5.35337434690485e-24,-1.1352800632973,47.5681299862001,"ubiquitin conjugating enzyme E2 B","7320"
"229909_at","B4GALNT3",2.27986011782882,6.86541526725,13.0738714582432,1.31434722688097e-25,5.48145954460085e-24,-2.27986011782882,47.5438359317833,"beta-1,4-N-acetyl-galactosaminyltransferase 3","283358"
"1560550_at","LINC01644",1.056716185861,4.35352413822727,13.0707472774014,1.3381444061917e-25,5.57645163174778e-24,-1.056716185861,47.5259755290519,"long intergenic non-protein coding RNA 1644","101927722"
"205290_s_at","BMP2",2.32828092434877,7.27092343847727,13.0695671498254,1.34724545437394e-25,5.61010245376199e-24,-2.32828092434877,47.5192287951024,"bone morphogenetic protein 2","650"
"236360_at","PRDM16-DT",2.96042077892792,4.25434249875,13.0628150529296,1.4005223752793e-25,5.8098301114109e-24,-2.96042077892792,47.4806258137747,"PRDM16 divergent transcript","440556"
"203880_at","COX17",1.13083463798327,8.86468166146212,13.0622223914783,1.40529830288713e-25,5.82522249509886e-24,-1.13083463798327,47.4772373324802,"cytochrome c oxidase copper chaperone COX17","10063"
"220926_s_at","EDEM3",2.20707057980051,7.81210177697727,13.0583100739247,1.43723746777224e-25,5.94932237987416e-24,-2.20707057980051,47.4548685447743,"ER degradation enhancing alpha-mannosidase like protein 3","80267"
"202970_at","DYRK2",1.40946126474646,7.46238122466667,13.0582888298395,1.43741286946754e-25,5.94932237987416e-24,-1.40946126474646,47.4547470786838,"dual specificity tyrosine phosphorylation regulated kinase 2","8445"
"213868_s_at","DHRS7",1.15868516277735,4.1449126015,13.0571729236263,1.44665655635236e-25,5.98215023579455e-24,-1.15868516277735,47.4483666887698,"dehydrogenase/reductase 7","51635"
"230047_at","ARHGAP42",2.03684044994723,5.65433531409848,13.0511664423678,1.49744432990227e-25,6.17907688584201e-24,-2.03684044994723,47.4140223374885,"Rho GTPase activating protein 42","143872"
"204658_at","TRA2A",1.11296093799742,8.18247501769697,13.0494263410667,1.51248872485849e-25,6.23644954989726e-24,-1.11296093799742,47.4040722537055,"transformer 2 alpha homolog","29896"
"231022_at","OCLN",2.01041639128957,7.33881552024242,13.0483954779638,1.52147258538276e-25,6.26876515492106e-24,-2.01041639128957,47.3981775866715,"occludin","100506658"
"213686_at","VPS13A",1.29352296791505,6.26434655174242,13.0457160570971,1.54507430151718e-25,6.36121516833221e-24,-1.29352296791505,47.3828558727811,"vacuolar protein sorting 13 homolog A","23230"
"210641_at","CAPN9",4.4402732682754,6.50743298368182,13.0455179191497,1.546834097567e-25,6.36366849394097e-24,-4.4402732682754,47.3817228454819,"calpain 9","10753"
"221669_s_at","ACAD8",1.03211720464865,7.00911355939394,13.0372062644573,1.62249287064809e-25,6.65989472242375e-24,-1.03211720464865,47.3341916425701,"acyl-CoA dehydrogenase family member 8","27034"
"223746_at","STK4",1.97415065818404,4.9612423522803,13.0367162324514,1.62706749926271e-25,6.67366207968408e-24,-1.97415065818404,47.3313892113186,"serine/threonine kinase 4","6789"
"202730_s_at","PDCD4",2.0422021310785,7.43242042612121,13.0348318248538,1.64477984338036e-25,6.74125471790263e-24,-2.0422021310785,47.3206123935335,"programmed cell death 4","27250"
"208809_s_at","C6orf62",1.08541657020335,9.57316737678788,13.0332859789576,1.65945403632757e-25,6.79630332855503e-24,-1.08541657020335,47.3117716384807,"chromosome 6 open reading frame 62","81688"
"226675_s_at","MALAT1",1.81825332994465,9.71897756241667,13.0312827988349,1.67866481923973e-25,6.86983525388716e-24,-1.81825332994465,47.3003151669213,"metastasis associated lung adenocarcinoma transcript 1","378938"
"227203_at","FBXL17",1.23387653552767,7.13735710931061,13.027820279756,1.71239774063395e-25,6.99218420232719e-24,-1.23387653552767,47.2805119872705,"F-box and leucine rich repeat protein 17","64839"
"232181_at","PPARGC1B",1.4720446923063,6.32333356934848,13.0249973704748,1.74040128885425e-25,7.10122690060492e-24,-1.4720446923063,47.2643664200093,"PPARG coactivator 1 beta","133522"
"220137_at","VSIG10",1.62404048219819,5.41024128384849,13.0164949155727,1.82754908149479e-25,7.45124877186634e-24,-1.62404048219819,47.2157340730628,"V-set and immunoglobulin domain containing 10","54621"
"203431_s_at","ARHGAP32",2.73338975658558,6.75145818368939,13.0156635376094,1.83630165731713e-25,7.48135567167022e-24,-2.73338975658558,47.2109785361844,"Rho GTPase activating protein 32","9743"
"209176_at","SEC23IP",1.40867642555469,6.31683777436364,13.0042505314073,1.96078833622763e-25,7.97664451512246e-24,-1.40867642555469,47.145691426525,"SEC23 interacting protein","11196"
"230211_at","TRIP11",1.30024001980308,3.64638369184091,12.9973027466097,2.04067527205522e-25,8.28048084181469e-24,-1.30024001980308,47.1059436244431,"thyroid hormone receptor interactor 11","9321"
"206893_at","SALL1",1.18063560011068,2.97748104019697,12.9852864042151,2.18661437912045e-25,8.84923324784681e-24,-1.18063560011068,47.0371925474407,"spalt like transcription factor 1","6299"
"218531_at","TMEM134",1.07265120246589,7.73895622109091,12.9501989408723,2.67539143049083e-25,1.07635781061138e-23,-1.07265120246589,46.8363948618588,"transmembrane protein 134","80194"
"228164_at","AP4E1",1.08924570136293,6.05604477220455,12.9462055135115,2.73754369556221e-25,1.09893686897844e-23,-1.08924570136293,46.8135370668306,"adaptor related protein complex 4 subunit epsilon 1","23431"
"216396_s_at","EI24",1.512822997574,7.95649699935606,12.9445623947889,2.76353470230678e-25,1.10693230658332e-23,-1.512822997574,46.8041318415513,"EI24 autophagy associated transmembrane protein","9538"
"208835_s_at","LUC7L3",1.46599676468468,9.36913275566667,12.9386107127577,2.85976558040568e-25,1.14296551980029e-23,-1.46599676468468,46.7700631284617,"LUC7 like 3 pre-mRNA splicing factor","51747"
"215058_at","DENND5B",1.39189255228829,4.76487945987879,12.9360758863168,2.90176296899379e-25,1.1589035086175e-23,-1.39189255228829,46.7555526476688,"DENN domain containing 5B","160518"
"228972_at","PITPNA-AS1",1.22399905328056,6.42661337935606,12.9262472625827,3.07053039895342e-25,1.22451677288679e-23,-1.22399905328056,46.6992859031184,"PITPNA antisense RNA 1","100306951"
"238601_at","PHKB",1.54765928593565,6.40027770963636,12.9260516297629,3.07398757331911e-25,1.22500197209346e-23,-1.54765928593565,46.6981658943426,"phosphorylase kinase regulatory subunit beta","5257"
"214098_at","BTBD8",1.32223551203475,4.08147837275,12.9161254239679,3.25461616702989e-25,1.29509562541746e-23,-1.32223551203475,46.6413350980232,"BTB domain containing 8","284697"
"210544_s_at","ALDH3A2",1.64580163121492,7.41966817962121,12.9111462347168,3.34918936673382e-25,1.33175948091761e-23,-1.64580163121492,46.6128255994716,"aldehyde dehydrogenase 3 family member A2","224"
"236217_at","SLC31A1",1.24585519301802,4.15234178223485,12.8693807606648,4.25901778359865e-25,1.66806445070384e-23,-1.24585519301802,46.373635646336,"solute carrier family 31 member 1","1317"
"224990_at","SMIM14",1.95560619641184,8.04738825115152,12.8597228543957,4.50246136893496e-25,1.7546120837243e-23,-1.95560619641184,46.3183119200652,"small integral membrane protein 14","201895"
"202079_s_at","TRAK1",1.49722053724839,7.15299385189394,12.8489106055632,4.79157737109745e-25,1.86595080316776e-23,-1.49722053724839,46.2563699594085,"trafficking kinesin protein 1","22906"
"235045_at","RBM7",1.03561570575933,5.88757270238636,12.8236383239127,5.54198015693042e-25,2.14594734476041e-23,-1.03561570575933,46.1115647840908,"RNA binding motif protein 7","10179"
"221555_x_at","CDC14B",1.40681158289318,7.21618474260606,12.8152979364795,5.81461676696026e-25,2.24515658003921e-23,-1.40681158289318,46.0637688291093,"cell division cycle 14B","8555"
"215464_s_at","TAX1BP3",1.20609796317889,9.49405708871212,12.8111695739162,5.95449797841479e-25,2.29754535617381e-23,-1.20609796317889,46.0401092625457,"Tax1 binding protein 3","30851"
"1552930_at","MMEL1",1.82969073800128,6.68873096738636,12.8001771812737,6.34360936773414e-25,2.43736361335815e-23,-1.82969073800128,45.9771078634679,"membrane metalloendopeptidase like 1","79258"
"226140_s_at","OTUD1",1.62461794689575,8.67410472743939,12.7990114726591,6.38633885109209e-25,2.45205812277711e-23,-1.62461794689575,45.9704264059169,"OTU deubiquitinase 1","220213"
"235940_at","QNG1",1.34749453105405,7.15871457355303,12.7979107686456,6.42695014716897e-25,2.4641900371421e-23,-1.34749453105405,45.9641174705334,"Q-nucleotide N-glycosylase 1","84267"
"204260_at","CHGB",4.65753588222392,5.26959499921212,12.7969538861267,6.46246515840501e-25,2.47607065547158e-23,-4.65753588222392,45.9586328312407,"chromogranin B","1114"
"223240_at","FBXO8",1.21351047991506,6.96070895328788,12.7830644904893,7.00067135621976e-25,2.67478481063114e-23,-1.21351047991506,45.8790167135598,"F-box protein 8","26269"
"228716_at","THRB",2.54646882412226,6.11530734150758,12.7774969965152,7.2288109210522e-25,2.75617320159365e-23,-2.54646882412226,45.8471002914731,"thyroid hormone receptor beta","7068"
"213579_s_at","EP300",1.75363235272715,5.31245357909849,12.7667770032841,7.68926929563197e-25,2.92357996341222e-23,-1.75363235272715,45.7856421299832,"E1A binding protein p300","2033"
"204248_at","GNA11",1.47977246487001,8.03603993490909,12.7630030195998,7.85827207167996e-25,2.9857611224399e-23,-1.47977246487001,45.7640043752159,"G protein subunit alpha 11","2767"
"221589_s_at","ALDH6A1",1.84860852444015,7.40707333774242,12.7609695147674,7.95087166944794e-25,3.01675162059033e-23,-1.84860852444015,45.7523451896485,"aldehyde dehydrogenase 6 family member A1","4329"
"235466_s_at","DISP1",1.53480316802831,6.57575762043939,12.7578896463591,8.0932047786736e-25,3.06650014742882e-23,-1.53480316802831,45.7346862474879,"dispatched RND transporter family member 1","84976"
"243618_s_at","ZNF827",1.60415923314414,7.42511817658333,12.7318546255318,9.40303826673919e-25,3.53098294803547e-23,-1.60415923314414,45.5853915846472,"zinc finger protein 827","152485"
"212507_at","TMEM131",1.01941487009395,8.98048280556818,12.7257219308111,9.74128573998534e-25,3.6529821524945e-23,-1.01941487009395,45.5502196126059,"transmembrane protein 131","23505"
"219722_s_at","GDPD3",2.55665464472972,6.86980947859848,12.718212196321,1.01721265407571e-24,3.80671470647428e-23,-2.55665464472972,45.5071476392418,"glycerophosphodiester phosphodiesterase domain containing 3","79153"
"207290_at","PLXNA2",1.46074935327928,5.17353669328788,12.7062195247263,1.09000812890799e-24,4.05692269898191e-23,-1.46074935327928,45.4383582583883,"plexin A2","5362"
"229298_at","KBTBD7",1.32396724567696,5.78080266423485,12.7057938839713,1.09268551151017e-24,4.06412111168835e-23,-1.32396724567696,45.4359166780198,"kelch repeat and BTB domain containing 7","84078"
"225346_at","MTERF2",1.44215720535392,6.97620251887879,12.6991164440018,1.13556085367785e-24,4.21498911573908e-23,-1.44215720535392,45.3976121119327,"mitochondrial transcription termination factor 2","80298"
"240242_at","ATP13A4",2.98427345807722,5.64342047177273,12.6958191825056,1.15734969470251e-24,4.28713377763277e-23,-2.98427345807722,45.3786968749191,"ATPase 13A4","84239"
"234709_at","CAPN13",4.0035103356924,4.88457165264394,12.6936465755914,1.17193498158082e-24,4.33528722042837e-23,-4.0035103356924,45.3662331082291,"calpain 13","92291"
"217749_at","COPG1",1.66989299344272,7.89823820815909,12.6818174915424,1.25463758189209e-24,4.63182375354154e-23,-1.66989299344272,45.2983683745025,"COPI coat complex subunit gamma 1","22820"
"1562013_a_at","LOC100506730",1.20275556010038,5.57249084422727,12.6778249665849,1.28385056945691e-24,4.73327915610632e-23,-1.20275556010038,45.2754613506619,"uncharacterized LOC100506730","100506730"
"232158_x_at","NIPAL1",1.91338901855856,4.81726639451515,12.670851557298,1.33651794230852e-24,4.92081606031772e-23,-1.91338901855856,45.2354497904165,"NIPA like domain containing 1","152519"
"227334_at","USP54",1.73860380907593,7.88932414969697,12.6702993605281,1.34077977747453e-24,4.93318535218169e-23,-1.73860380907593,45.2322813364274,"ubiquitin specific peptidase 54","159195"
"230096_at","SAPCD1-AS1",1.67178926155212,4.68539459059091,12.6519391042763,1.49050613812131e-24,5.45836725397071e-23,-1.67178926155212,45.1269238781754,"SAPCD1 antisense RNA 1","104413891"
"213393_at","MFSD9",1.66979792168082,5.85274870443939,12.6416647934156,1.58148466070233e-24,5.76835715969981e-23,-1.66979792168082,45.0679596150704,"major facilitator superfamily domain containing 9","84804"
"209890_at","TSPAN5",2.03200784865637,6.89217861840909,12.6409040675703,1.5884379354049e-24,5.78985627455086e-23,-2.03200784865637,45.063593619028,"tetraspanin 5","10098"
"233233_at","RASSF3",1.48648095633333,4.40996618035606,12.6361298455456,1.63278027045497e-24,5.93960487605626e-23,-1.48648095633333,45.0361925650235,"Ras association domain family member 3","283349"
"205464_at","SCNN1B",2.20516759945045,4.80005575997727,12.6318833633811,1.67326166133884e-24,6.07877616835224e-23,-2.20516759945045,45.0118195423725,"sodium channel epithelial 1 subunit beta","6338"
"229126_at","TMEM19",1.1907435174054,7.46760268560606,12.6316406245398,1.67560580755253e-24,6.08325016785754e-23,-1.1907435174054,45.010426298876,"transmembrane protein 19","55266"
"214857_at","C10orf95-AS1",1.26445853101287,5.21488548543182,12.6202306661853,1.78958427518931e-24,6.48412990364318e-23,-1.26445853101287,44.9449337907922,"C10orf95 antisense RNA 1","100505761"
"202235_at","SLC16A1",2.05479176124581,5.93377967142424,12.615102492197,1.84330992984631e-24,6.66554037131923e-23,-2.05479176124581,44.9154964673442,"solute carrier family 16 member 1","6566"
"226188_at","LGALSL",1.43928732520849,8.07386086799242,12.6114280443628,1.8827960566832e-24,6.79933120205772e-23,-1.43928732520849,44.894403266533,"galectin like","29094"
"202128_at","AREL1",1.04672395125611,7.45015799195455,12.6096890997015,1.90177718942696e-24,6.86334441134781e-23,-1.04672395125611,44.8844206299493,"apoptosis resistant E3 ubiquitin protein ligase 1","9870"
"226978_at","PPARA",1.25741195287259,6.93411704995455,12.5984277466715,2.02942375988041e-24,7.30953518257323e-23,-1.25741195287259,44.8197701381797,"peroxisome proliferator activated receptor alpha","5465"
"242956_at","IDH1",1.55534047293436,5.03777863380303,12.5974372207372,2.04105370336148e-24,7.3465840178597e-23,-1.55534047293436,44.8140833435261,"isocitrate dehydrogenase (NADP(+)) 1","3417"
"223712_at","PCBD2",1.31891038022008,5.94277733975,12.5948870557584,2.07130368266976e-24,7.45056110855058e-23,-1.31891038022008,44.799442171038,"pterin-4 alpha-carbinolamine dehydratase 2","84105"
"220351_at","ACKR4",3.19325921958815,5.38620046533333,12.5884741388577,2.149372495532e-24,7.72629462151295e-23,-3.19325921958815,44.762622657127,"atypical chemokine receptor 4","51554"
"225551_at","CNST",1.04429357987001,6.58555230653788,12.5814017226023,2.23889108569359e-24,8.01940927326471e-23,-1.04429357987001,44.7220145713742,"consortin, connexin sorting protein","163882"
"1555606_a_at","GDPD1",1.72808846105662,4.23244425458333,12.5813380067989,2.23971430457709e-24,8.01940927326471e-23,-1.72808846105662,44.7216487209105,"glycerophosphodiester phosphodiesterase domain containing 1","284161"
"228184_at","DISP1",1.77041055326512,6.41120861135606,12.5810845100159,2.24299252860242e-24,8.02589113228648e-23,-1.77041055326512,44.7201931632334,"dispatched RND transporter family member 1","84976"
"236760_at","AMMECR1",1.33221146807464,4.08644799586364,12.5672134896689,2.4298937807378e-24,8.67196099620361e-23,-1.33221146807464,44.640542666188,"AMMECR nuclear protein 1","9949"
"1557347_at","MCPH1",1.2092345250193,4.91087335972727,12.5662156896257,2.44392474849215e-24,8.71066399112181e-23,-1.2092345250193,44.6348127556896,"microcephalin 1","79648"
"204199_at","RALGPS1",1.87867333369112,6.89698116780303,12.5614549522631,2.51199494435056e-24,8.94744779038219e-23,-1.87867333369112,44.6074734246781,"Ral GEF with PH domain and SH3 binding motif 1","9649"
"227416_s_at","ZCRB1",1.06917309836808,8.92484350330303,12.554237111437,2.61883609112618e-24,9.27363104160129e-23,-1.06917309836808,44.5660219176843,"zinc finger CCHC-type and RNA binding motif containing 1","85437"
"225526_at","MKLN1",1.09849075566409,7.55100451456818,12.5495631345891,2.69043755489678e-24,9.50872104380517e-23,-1.09849075566409,44.5391784436248,"muskelin 1","4289"
"206844_at","FBP2",2.68276702179407,5.58510431010606,12.5495628504301,2.6904419670355e-24,9.50872104380517e-23,-2.68276702179407,44.5391768116214,"fructose-bisphosphatase 2","8789"
"212640_at","HACD2",1.41619152199099,8.75798598568939,12.5493028626588,2.69448183664282e-24,9.51684718465416e-23,-1.41619152199099,44.5376836287387,"3-hydroxyacyl-CoA dehydratase 2","201562"
"204859_s_at","APAF1",1.35695351271943,6.25165367868939,12.5485789195092,2.70576300020843e-24,9.55052240389901e-23,-1.35695351271943,44.5335258045566,"apoptotic peptidase activating factor 1","317"
"229647_at","NDUFS1",1.15883708314028,7.31262568166667,12.5477978199451,2.71798787894254e-24,9.58748305039893e-23,-1.15883708314028,44.5290396889254,"NADH:ubiquinone oxidoreductase core subunit S1","4719"
"1552502_s_at","RHBDL2",3.28019580547618,5.25997661335606,12.5366843447192,2.89803627849288e-24,1.0189719197852e-22,-3.28019580547618,44.4652084993572,"rhomboid like 2","54933"
"230364_at","CHPT1",1.95589809836808,5.956860926,12.5349354111868,2.92743861847193e-24,1.02798783856746e-22,-1.95589809836808,44.4551628778287,"choline phosphotransferase 1","56994"
"219076_s_at","PXMP2",1.72229426900257,7.44680832135606,12.5332944385885,2.95529752632846e-24,1.03643933452218e-22,-1.72229426900257,44.4457372517553,"peroxisomal membrane protein 2","5827"
"204058_at","ME1",2.63682714987001,6.9950120522803,12.5271652145985,3.06172194013392e-24,1.06964630720014e-22,-2.63682714987001,44.4105304440021,"malic enzyme 1","4199"
"1555854_at","AKR1C1",3.81217298114156,5.11392807632576,12.526157567824,3.07958184978961e-24,1.07519883548689e-22,-3.81217298114156,44.4047422813561,"aldo-keto reductase family 1 member C1","1645"
"212207_at","MED13L",1.07121695396911,6.74702360383333,12.5260214902194,3.08200172219543e-24,1.07535701442907e-22,-1.07121695396911,44.4039606160032,"mediator complex subunit 13L","23389"
"227252_at","LRP10",1.1753560268803,7.50999981989394,12.525334967456,3.09423924369786e-24,1.07893833322181e-22,-1.1753560268803,44.4000170379383,"LDL receptor related protein 10","26020"
"205198_s_at","ATP7A",1.35443038503088,6.06090422479545,12.5185436019846,3.21795039193044e-24,1.12064609986495e-22,-1.35443038503088,44.3610044879068,"ATPase copper transporting alpha","538"
"1560679_at","LINC01127",1.54615751921106,3.96899850302273,12.5075952461174,3.42789829230399e-24,1.19148340198169e-22,-1.54615751921106,44.2981083694285,"long intergenic non-protein coding RNA 1127","100506328"
"222761_at","BIVM",1.28699795316859,7.11195147548485,12.5047267622135,3.48513712618051e-24,1.20907279425076e-22,-1.28699795316859,44.2816286879842,"basic, immunoglobulin-like variable motif containing","54841"
"221122_at","PLAAT2",4.85342952564735,6.72961942860606,12.4932676665852,3.72350540113174e-24,1.28849783422075e-22,-4.85342952564735,44.2157918696937,"phospholipase A and acyltransferase 2","54979"
"1555948_s_at","FAM120A",1.1668621448713,8.43943936049242,12.4906916010013,3.77930081850961e-24,1.30532705149724e-22,-1.1668621448713,44.2009906689196,"family with sequence similarity 120 member A","23196"
"235871_at","LIPH",2.91797036069111,6.79582355331061,12.4884069533035,3.82948444731708e-24,1.32099092843572e-22,-2.91797036069111,44.1878636321699,"lipase H","200879"
"227306_at","ACER2",4.42151077172328,6.8654946042197,12.4876357715303,3.8465740934348e-24,1.32604942344608e-22,-4.42151077172328,44.1834325594233,"alkaline ceramidase 2","340485"
"218942_at","PIP4K2C",1.20927907145431,8.62611777660606,12.4853787863665,3.89702968967971e-24,1.341751248635e-22,-1.20927907145431,44.1704641879913,"phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","79837"
"242427_at","WAC",1.27005626619948,3.70618270431061,12.4850715968399,3.90394804946781e-24,1.3432873480469e-22,-1.27005626619948,44.1686990972225,"WW domain containing adaptor with coiled-coil","51322"
"215905_s_at","SNRNP40",1.10890906681724,7.06048824900758,12.4831721176149,3.9470010814994e-24,1.35724707000616e-22,-1.10890906681724,44.1577847305201,"small nuclear ribonucleoprotein U5 subunit 40","9410"
