"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"242271_at","SLC26A9",-4.07981077,8.508371425,-4.89669728240573,8.30648988707258e-05,0.00825053604760653,4.07981077,1.61231279918185,"solute carrier family 26 member 9","115019"
"225874_at","UBALD1",-1.48868103,5.735806035,-4.89557039533499,8.32832197678411e-05,0.00825053604760653,1.48868103,1.6098563204395,"UBA like domain containing 1","124402"
"220318_at","EPN3",-1.87483515,8.656775325,-4.89453765124095,8.34838119593157e-05,0.00825402788223433,1.87483515,1.60760498092307,"epsin 3","55040"
"210002_at","GATA6",-1.797253,12.26074695,-4.88984575845116,8.44013084748573e-05,0.00830440050068717,1.797253,1.59737587328679,"GATA binding protein 6","2627"
"214091_s_at","GPX3",-1.33838404,8.31656739,-4.8896035107216,8.444895616611e-05,0.00830440050068717,1.33838404,1.5968476896123,"glutathione peroxidase 3","2878"
"1557474_at","MFSD4A-AS1",-2.93087899,5.257114395,-4.88467757124191,8.54237701003378e-05,0.00835517822940245,2.93087899,1.5861065229296,"MFSD4A antisense RNA 1","284578"
"227629_at","PRLR",-1.89704532,8.35556584,-4.88379890280661,8.55988472923755e-05,0.00835735174234041,1.89704532,1.58419037514534,"prolactin receptor","5618"
"229006_at","LINC02615",-1.29191887,8.083188795,-4.87812839112576,8.67374859906979e-05,0.00839788187217054,1.29191887,1.57182313119932,"long intergenic non-protein coding RNA 2615","100507487"
"218967_s_at","PTER",-1.0558976,10.8918004,-4.87790847609137,8.67819525885021e-05,0.00839788187217054,1.0558976,1.57134345575989,"phosphotriesterase related","9317"
"220161_s_at","EPB41L4B",-1.5895673,11.86509785,-4.87192862309471,8.79999611366893e-05,0.00848571053818076,1.5895673,1.55829897094623,"erythrocyte membrane protein band 4.1 like 4B","54566"
"1565909_at","CTB-49A3.2",-1.42294976,5.94775894,-4.86303390746389,8.98437864264843e-05,0.00861791056643514,1.42294976,1.5388913166903,"uncharacterized CTB-49A3.2","105379181"
"206429_at","F2RL1",-1.65496969,7.295874955,-4.85537852686939,9.14619992800999e-05,0.00868174446291574,1.65496969,1.52218337446459,"F2R like trypsin receptor 1","2150"
"205102_at","TMPRSS2",-1.40007278,8.95314996,-4.85338090636022,9.18890945188547e-05,0.00870296023375894,1.40007278,1.51782287928473,"transmembrane serine protease 2","7113"
"219802_at","PYROXD1",-1.1209419,10.4883805,-4.8514858286628,9.22961319420345e-05,0.00870296023375894,1.1209419,1.51368596443936,"pyridine nucleotide-disulphide oxidoreductase domain 1","79912"
"242998_at","RDH12",-3.62240811,7.044661785,-4.84688731855577,9.32914350455071e-05,0.00876410517373385,3.62240811,1.50364648624158,"retinol dehydrogenase 12","145226"
"213492_at","COL2A1",-3.63256401,6.156344535,-4.84418328232583,9.38817630028418e-05,0.00878288071979896,3.63256401,1.49774235143146,"collagen type II alpha 1 chain","1280"
"1554714_at","RELL1",-1.899735455,2.2906803325,-4.84389370435658,9.39452055370352e-05,0.00878288071979896,1.899735455,1.49711004207618,"RELT like 1","768211"
"1566935_at","TYRO3P",-1.83263538,4.21370645,-4.8429465719365,9.41530124008998e-05,0.0087846688618075,1.83263538,1.49504188664089,"TYRO3P protein tyrosine kinase pseudogene","7302"
"219398_at","CIDEC",-1.62914011,8.163290795,-4.84149389808765,9.44726426671652e-05,0.00878713059454477,1.62914011,1.49186971381762,"cell death inducing DFFA like effector c","63924"
"222016_s_at","ZSCAN31",-1.1499849,8.4608279,-4.82747786974573,9.76135589626742e-05,0.00892956224631582,1.1499849,1.46125588543619,"zinc finger and SCAN domain containing 31","64288"
"208440_at","LINC01565",-1.4217165,3.8121353,-4.82144140117473,9.89986608220092e-05,0.00900403882923575,1.4217165,1.44806697147374,"long intergenic non-protein coding RNA 1565","23434"
"1552834_at","B3GNT6",-2.98655551,8.054644305,-4.82112575541115,9.90716322638875e-05,0.00900403882923575,2.98655551,1.44737725926043,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6","192134"
"1553907_a_at","EXD1",-2.470734445,3.2415304375,-4.82083404017319,9.91391198024677e-05,0.00900403882923575,2.470734445,1.44673983137726,"exonuclease 3'-5' domain containing 1","161829"
"220753_s_at","CRYL1",-1.11146875,9.979984725,-4.80852729487337,0.000102029034497375,0.00917506161372363,1.11146875,1.41984322972662,"crystallin lambda 1","51084"
"207924_x_at","PAX8",-2.0517433,3.73537273,-4.80746454200039,0.000102282557212126,0.00918275667581771,2.0517433,1.41752010140624,"paired box 8","7849"
"202730_s_at","PDCD4",-1.2381202,10.5143326,-4.80283561846066,0.000103394254265339,0.0092370602156167,1.2381202,1.40740063732135,"programmed cell death 4","27250"
"226384_at","PLPP5",-1.1114821,10.49541045,-4.79396029510601,0.000105560084880907,0.00929390019210784,1.1114821,1.38799410699172,"phospholipid phosphatase 5","84513"
"231211_s_at","YIF1B",-4.13531807,6.409590195,-4.7852927644651,0.000107719500082564,0.00936333106086255,4.13531807,1.36903709665063,"Yip1 interacting factor homolog B, membrane trafficking protein","90522"
"237654_at","PPP1R36",-1.693181,8.98232275,-4.78426825886281,0.000107977678994214,0.00936333106086255,1.693181,1.36679605766005,"protein phosphatase 1 regulatory subunit 36","145376"
"232929_at","ZBTB20",-1.02900656,7.71917162,-4.78226857982,0.000108483409154671,0.00936778300187961,1.02900656,1.36242170119325,"zinc finger and BTB domain containing 20","26137"
"220524_at","EPB41L4B",-1.76815527,6.869983885,-4.77933366176101,0.000109230007824853,0.00936778300187961,1.76815527,1.35600102985907,"erythrocyte membrane protein band 4.1 like 4B","54566"
"207655_s_at","BLNK",-1.1883016,11.6395612,-4.77747948668343,0.000109704357988328,0.00936778300187961,1.1883016,1.3519444056746,"B cell linker","29760"
"1554246_at","C1orf210",-1.25226313,7.745719395,-4.77543746139401,0.000110229176280092,0.00936778300187961,1.25226313,1.34747655005931,"chromosome 1 open reading frame 210","149466"
"243562_at","KNG1",-2.498052161,2.9252149895,-4.77406577068504,0.000110583137517811,0.00936778300187961,2.498052161,1.3444752103034,"kininogen 1","3827"
"206170_at","ADRB2",-2.16893277,8.180771465,-4.77387825189943,0.000110631615472532,0.00936778300187961,2.16893277,1.34406489917427,"adrenoceptor beta 2","154"
"1563816_at","GAB4",-1.92892744,4.11178937,-4.77346148595427,0.000110739436102883,0.00936778300187961,1.92892744,1.34315296301288,"GRB2 associated binding protein family member 4","128954"
"221766_s_at","TENT5A",-1.5800376,12.1262668,-4.77066806505384,0.000111464864065683,0.00936778300187961,1.5800376,1.33704033172986,"terminal nucleotidyltransferase 5A","55603"
"213964_x_at","C10orf95-AS1",-1.09991998,4.72033135,-4.77040528852698,0.000111533351704472,0.00936778300187961,1.09991998,1.33646529309621,"C10orf95 antisense RNA 1","100505761"
"235420_at","HAPLN4",-3.343651825,5.3004979175,-4.77025557208978,0.000111572391434468,0.00936778300187961,3.343651825,1.33613766401066,"hyaluronan and proteoglycan link protein 4","404037"
"201468_s_at","NQO1",-1.4487058,13.7929449,-4.76967860793561,0.000111722968606399,0.00936778300187961,1.4487058,1.3348750627494,"NAD(P)H quinone dehydrogenase 1","1728"
"204704_s_at","ALDOB",-4.54359206,6.01850941,-4.76836196619284,0.000112067358120957,0.00936893395300206,4.54359206,1.33199370944226,"aldolase, fructose-bisphosphate B","229"
"205765_at","CYP3A5",-2.09109675,12.362017975,-4.76709298305236,0.000112400297507992,0.00938194471512468,2.09109675,1.32921655243887,"cytochrome P450 family 3 subfamily A member 5","1577"
"1567013_at","NFE2L2",-1.72113582,8.02360827,-4.76366494559885,0.00011330471018685,0.00940050839069203,1.72113582,1.32171383581616,"NFE2 like bZIP transcription factor 2","4780"
"230135_at","HHIP",-2.86474258,8.39033356,-4.7590552881939,0.000114532477785102,0.00941663642541421,2.86474258,1.3116238629262,"hedgehog interacting protein","64399"
"204437_s_at","FOLR1",-2.59365044,7.95134458,-4.75769786780499,0.000114896579504728,0.00943238811474627,2.59365044,1.30865239229987,"folate receptor alpha","2348"
"1552400_a_at","TMEM266",-1.79496999,7.234068205,-4.7546724115073,0.000115712315677103,0.00947091446054731,1.79496999,1.30202909775831,"transmembrane protein 266","123591"
"220351_at","ACKR4",-2.15173324,9.48819393,-4.75159100217389,0.000116549156797233,0.00952285495317344,2.15173324,1.29528274863211,"atypical chemokine receptor 4","51554"
"1566605_at","TEX9",-1.06036965,6.179684525,-4.7493394951865,0.000117164481032184,0.00954689716905313,1.06036965,1.29035300636709,"testis expressed 9","374618"
"1563022_at","CCDC160",-1.73663659,4.934873045,-4.74278112857844,0.00011897562436421,0.00961400850810861,1.73663659,1.27599155622111,"coiled-coil domain containing 160","347475"
"229147_at","RASSF6",-2.01826875,11.470190475,-4.74089800028539,0.000119500875109248,0.00963674092418606,2.01826875,1.27186743192493,"Ras association domain family member 6","166824"
"238941_at","TRIM50",-2.68584054,4.57332123,-4.73560533245308,0.00012098971471182,0.00968537723553256,2.68584054,1.26027517484462,"tripartite motif containing 50","135892"
"1563407_x_at","ATP4B",-2.93393372,5.02787388,-4.73419558000564,0.000121389433535407,0.00968900332634796,2.93393372,1.25718719241151,"ATPase H+/K+ transporting subunit beta","496"
"216058_s_at","CYP2C19",-2.38677256,6.51864281,-4.73195519239382,0.000122027416811929,0.00972572742593616,2.38677256,1.25227951464249,"cytochrome P450 family 2 subfamily C member 19","1557"
"233567_at","NAV1",-2.27375401,4.580002055,-4.72866207955692,0.000122971335208402,0.00978669250730623,2.27375401,1.24506526666358,"neuron navigator 1","89796"
"239528_at","PROM2",-1.07035745,6.742312665,-4.72774468062106,0.000123235604650199,0.00979346901780473,1.07035745,1.2430554028812,"prominin 2","150696"
"205111_s_at","PLCE1",-1.71304456,9.17860592,-4.72422524772206,0.000124254760786494,0.0098601292394798,1.71304456,1.23534448296266,"phospholipase C epsilon 1","51196"
"205248_at","DOP1B",-1.1248465,9.25878355,-4.72189587756357,0.000124933978572675,0.00989965982385654,1.1248465,1.23024054976197,"DOP1 leucine zipper like protein B","9980"
"211548_s_at","HPGD",-3.40191651,11.523455845,-4.71832893610557,0.000125981336106565,0.00993943658243355,3.40191651,1.22242435251474,"15-hydroxyprostaglandin dehydrogenase","3248"
"238095_at","GATA5",-2.26579494,6.20368192,-4.70917435796566,0.000128710170593939,0.0100618752729504,2.26579494,1.20236076712128,"GATA binding protein 5","140628"
"231637_at","LINC02992",-1.5765024,3.81082831,-4.70506916406186,0.00012995318224025,0.0101280535336558,1.5765024,1.19336212857889,"long intergenic non-protein coding RNA 2992","100499194"
"1560219_at","ASB3",-1.97433687,5.680646305,-4.70439949772757,0.000130157097871909,0.0101280535336558,1.97433687,1.19189412323762,"ankyrin repeat and SOCS box containing 3","51130"
"221588_x_at","ALDH6A1",-1.62069695,9.907045375,-4.69940625572809,0.000131687781680386,0.0101695331403603,1.62069695,1.18094744183261,"aldehyde dehydrogenase 6 family member A1","4329"
"220629_at","KCNQ1DN",-2.27878604,4.63636934,-4.69547898936856,0.00013290445439533,0.0102345789353024,2.27878604,1.1723367452931,"KCNQ1 downstream neighbor","55539"
"1553834_at","COL6A5",-1.8283797,5.72664447,-4.69432558488747,0.000133263933031297,0.010240900586753,1.8283797,1.16980769909677,"collagen type VI alpha 5 chain","256076"
"218986_s_at","DDX60",-2.0275719,12.37908805,-4.68521768343768,0.000136137282969402,0.0103764262899378,2.0275719,1.1498344877341,"DExD/H-box helicase 60","55601"
"239765_at","CPEB3",-1.37788384,7.38653678,-4.68412353556261,0.000136486646970133,0.0103788698513102,1.37788384,1.14743477456645,"cytoplasmic polyadenylation element binding protein 3","22849"
"1559571_a_at","ATP13A4",-2.13772271,5.086522595,-4.68174939932771,0.000137247831120443,0.0104058962975955,2.13772271,1.14222754084805,"ATPase 13A4","84239"
"224480_s_at","GPAT3",-2.07799381,9.271012295,-4.68013649813147,0.000137767395736965,0.0104058962975955,2.07799381,1.13868976786828,"glycerol-3-phosphate acyltransferase 3","84803"
"219429_at","FA2H",-2.26994998,10.19324951,-4.68005509663718,0.000137793670223304,0.0104058962975955,2.26994998,1.13851121642157,"fatty acid 2-hydroxylase","79152"
"1553776_at","UBE2U",-2.37162521,3.722689875,-4.67540318165687,0.000139303636442703,0.010466784199669,2.37162521,1.12830682178958,"ubiquitin conjugating enzyme E2 U","148581"
"231035_s_at","OTUD1",-1.1892961,9.55167895,-4.67516446572578,0.000139381570437199,0.010466784199669,1.1892961,1.12778314648872,"OTU deubiquitinase 1","220213"
"1568730_at","CARD11-AS1",-2.695062692,3.236907954,-4.67334017645991,0.000139978604796291,0.010466784199669,2.695062692,1.12378107375065,"CARD11 antisense RNA 1","101927256"
"203914_x_at","HPGD",-3.47979853,11.820927435,-4.67271668058079,0.000140183247534846,0.010466784199669,3.47979853,1.1224132271297,"15-hydroxyprostaglandin dehydrogenase","3248"
"206469_x_at","AKR7A3",-2.1246551,10.98032925,-4.67207873107979,0.000140392946875331,0.010466784199669,2.1246551,1.12101365087582,"aldo-keto reductase family 7 member A3","22977"
"226974_at","NEDD4L",-1.67535505,9.250856175,-4.67138684200941,0.000140620734636597,0.010466784199669,1.67535505,1.11949571465894,"NEDD4 like E3 ubiquitin protein ligase","23327"
"1553417_at","LINC02873",-1.02537151,5.463803215,-4.67112893127563,0.00014070574095577,0.010466784199669,1.02537151,1.11892987769612,"long intergenic non-protein coding RNA 2873","283171"
"205703_at","ATP6V0A2",-1.84668289,3.913814545,-4.66795258986627,0.00014175691397982,0.0105170568764079,1.84668289,1.11196094067311,"ATPase H+ transporting V0 subunit a2","23545"
"206293_at","SULT2A1",-3.67797704,6.87751334,-4.667924419751,0.000141766271932558,0.0105170568764079,3.67797704,1.11189913273623,"sulfotransferase family 2A member 1","6822"
"208126_s_at","CYP2C18",-2.82482929,10.118866105,-4.6649618938731,0.000142753895992458,0.0105759746116364,2.82482929,1.10539884041402,"cytochrome P450 family 2 subfamily C member 18","1562"
"238018_at","ALKAL2",-3.05723281,6.937292645,-4.66377272828298,0.00014315228188195,0.0105911380404541,3.05723281,1.10278948049549,"ALK and LTK ligand 2","285016"
"236305_at","RFESD",-1.06870451,6.493366055,-4.65700095558333,0.000145442402567378,0.0106468232382906,1.06870451,1.08792896628762,"Rieske Fe-S domain containing","317671"
"220266_s_at","KLF4",-1.9958316,9.8148238,-4.65481683035962,0.000146188903773249,0.0106468232382906,1.9958316,1.08313545811164,"KLF transcription factor 4","9314"
"236726_at","RGS6",-1.833459967,2.5508453865,-4.65126570510508,0.000147410890151535,0.0107034401315208,1.833459967,1.07534128296049,"regulator of G protein signaling 6","9628"
"244353_s_at","SLC2A12",-2.22451932,8.65966934,-4.6481763608225,0.000148482355459074,0.0107111901980645,2.22451932,1.06856013899817,"solute carrier family 2 member 12","154091"
"228285_at","TDRD9",-1.31207883,6.279317295,-4.64599717011076,0.000149242880428252,0.0107225420333964,1.31207883,1.06377650982483,"tudor domain containing 9","122402"
"225457_s_at","SLC9A3",-1.99505705,10.991395375,-4.64476344639894,0.000149675184541428,0.0107394891270375,1.99505705,1.06106821030737,"solute carrier family 9 member A3","6550"
"205057_s_at","IDUA",-1.238727674,2.332036863,-4.63691325655011,0.000152455698627675,0.0108875293258068,1.238727674,1.04383355754007,"alpha-L-iduronidase","3425"
"221823_at","MACIR",-1.59244121,9.846403845,-4.63669167801985,0.000152534933032793,0.0108875293258068,1.59244121,1.04334705116914,"macrophage immunometabolism regulator","90355"
"212838_at","DNMBP",-1.0519054,10.47404,-4.63293461924194,0.000153884765542763,0.0109268176052605,1.0519054,1.03509755082651,"dynamin binding protein","23268"
"234943_at","CSNK1E",-1.00013664,6.32934838,-4.62829996309272,0.000155566518298098,0.0110176157874981,1.00013664,1.02492015712475,"casein kinase 1 epsilon","1454"
"1560107_at","LOC105372793",-2.79566112,4.72840452,-4.62373951234353,0.000157239446282124,0.0110494964930281,2.79566112,1.01490472758364,"salivary glue protein Sgs-3","105372793"
"216381_x_at","AKR7A3",-2.08485175,10.976605225,-4.62347546639343,0.000157336861319536,0.0110494964930281,2.08485175,1.01432481358556,"aldo-keto reductase family 7 member A3","22977"
"230485_at","DISP2",-1.01041504,5.53476048,-4.62231839543093,0.000157764460512656,0.0110494964930281,1.01041504,1.01178354477494,"dispatched RND transporter family member 2","85455"
"1552575_a_at","C6orf141",-1.5247845,8.4795586,-4.62103610997777,0.000158239702863118,0.0110494964930281,1.5247845,1.00896719550472,"chromosome 6 open reading frame 141","135398"
"1557651_x_at","GALE",-1.01297052,8.25882499,-4.61996351545632,0.000158638338433333,0.0110632030023501,1.01297052,1.00661134275845,"UDP-galactose-4-epimerase","2582"
"222245_s_at","FER1L4",-1.87449029,8.992462855,-4.61527217211348,0.000160393842181222,0.011142990243022,1.87449029,0.996306627368004,"fer-1 like family member 4 (pseudogene)","80307"
"211020_at","GCNT2",-1.24917293,6.095718905,-4.6108143422067,0.000162080121244393,0.0112173805430851,1.24917293,0.986513902406166,"glucosaminyl (N-acetyl) transferase 2 (I blood group)","2651"
"230559_x_at","FGD4",-1.8654365,9.58232835,-4.60656195249744,0.000163705351817333,0.0112628550872356,1.8654365,0.977171641168131,"FYVE, RhoGEF and PH domain containing 4","121512"
"1552830_at","FBXO39",-1.54289485,5.050219215,-4.60640105874763,0.0001637671658775,0.0112628550872356,1.54289485,0.976818150718326,"F-box protein 39","162517"
"225116_at","HIPK2",-1.0464924,10.2507592,-4.60006836814964,0.000166218923635285,0.011360024562199,1.0464924,0.9629040444296,"homeodomain interacting protein kinase 2","28996"
"1552801_at","CAPN13",-2.56672287,3.334409465,-4.59718796660645,0.000167346312859077,0.0113943457728145,2.56672287,0.956574677731775,"calpain 13","92291"
"1559820_at","ATG10",-1.05768156,7.74578566,-4.59340361283789,0.000168839239220214,0.0114536706677061,1.05768156,0.94825842452589,"autophagy related 10","83734"
"226030_at","ACADSB",-1.13348985,9.693262775,-4.59313060042362,0.000168947460539088,0.0114536706677061,1.13348985,0.94765844590708,"acyl-CoA dehydrogenase short/branched chain","36"
"205751_at","SH3GL2",-3.7276808,5.90591355,-4.5901251152804,0.000170143459665288,0.0114705223886555,3.7276808,0.941053307190424,"SH3 domain containing GRB2 like 2, endophilin A1","6456"
"204718_at","EPHB6",-1.32929509,5.956822075,-4.58780831992392,0.000171071226656231,0.0114891917737351,1.32929509,0.93596143355699,"EPH receptor B6","2051"
"201425_at","ALDH2",-1.07113915,12.991439975,-4.58509876975908,0.000172162747185283,0.0115214176283419,1.07113915,0.930006069393701,"aldehyde dehydrogenase 2 family member","217"
"211766_s_at","PNLIPRP2",-3.74748623,6.962661435,-4.58188498414481,0.000173466502887334,0.0115230729005102,3.74748623,0.922942034793128,"pancreatic lipase related protein 2 (gene/pseudogene)","5408"
"210193_at","MOBP",-1.11138123,5.375571785,-4.58175967771183,0.000173517537847656,0.0115230729005102,1.11138123,0.922666597220036,"myelin associated oligodendrocyte basic protein","4336"
"220179_at","DPEP3",-2.23632519,4.509528385,-4.57817153267608,0.000174985362799948,0.0115625846118732,2.23632519,0.914779173527966,"dipeptidase 3","64180"
"210745_at","ONECUT1",-1.25316236,5.42609902,-4.57659929455951,0.000175632466346743,0.0115625846118732,1.25316236,0.911322926654208,"one cut homeobox 1","3175"
"229373_at","HRH2",-1.79363059,7.249503665,-4.57480712419771,0.00017637303276273,0.0115625846118732,1.79363059,0.907383078377815,"histamine receptor H2","3274"
"216481_at","GRIP2",-1.72716594,7.01124378,-4.56940570283636,0.000178624121932966,0.0116282026550383,1.72716594,0.895507972771084,"glutamate receptor interacting protein 2","80852"
"231897_at","PTGR1",-1.29896235,11.784016425,-4.56772307260434,0.000179331272143442,0.0116282026550383,1.29896235,0.891808441928983,"prostaglandin reductase 1","22949"
"220299_at","SPATA6",-1.05069079,7.759806425,-4.56768939897339,0.000179345452749404,0.0116282026550383,1.05069079,0.89173440391118,"spermatogenesis associated 6","54558"
"217274_x_at","MYL4",-1.34185954,6.22709247,-4.56732082186471,0.000179500741487926,0.0116282026550383,1.34185954,0.890924012553254,"myosin light chain 4","4635"
"204697_s_at","CHGA",-3.99725038,8.55687967,-4.55993249209927,0.000182642337244881,0.0118022636362793,3.99725038,0.874678123452819,"chromogranin A","1113"
"213036_x_at","ATP2A3",-1.377552,10.0940924,-4.5594829874875,0.000182835250113005,0.0118022636362793,1.377552,0.873689656349637,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3","489"
"225283_at","ARRDC4",-1.260671,10.95573405,-4.55765342147323,0.000183622562104571,0.0118225853143711,1.260671,0.869666332015076,"arrestin domain containing 4","91947"
"227417_at","MTARC2",-1.29123181,9.959588145,-4.55711049878209,0.000183856853263671,0.0118225853143711,1.29123181,0.868472387392448,"mitochondrial amidoxime reducing component 2","54996"
"239761_at","GCNT1",-1.5382305,10.4299394,-4.54990816765383,0.00018699358393682,0.0118829096826908,1.5382305,0.852632607668514,"glucosaminyl (N-acetyl) transferase 1","2650"
"219147_s_at","NMRK1",-1.06184315,10.939596275,-4.54956657838867,0.000187143683925351,0.0118829096826908,1.06184315,0.851881315038908,"nicotinamide riboside kinase 1","54981"
"217558_at","CYP2C9",-1.62966427,5.405008595,-4.54812310117726,0.00018777931350425,0.0118829096826908,1.62966427,0.848706476700104,"cytochrome P450 family 2 subfamily C member 9","1559"
"213227_at","PGRMC2",-1.1929403,11.07527665,-4.54689878737907,0.000188320140169308,0.0119033568367132,1.1929403,0.846013612106312,"progesterone receptor membrane component 2","10424"
"230365_at","LIN9",-2.40357364,4.25128871,-4.54532398893099,0.000189018097987612,0.0119336772603611,2.40357364,0.842549776352253,"lin-9 DREAM MuvB core complex component","286826"
"1559167_x_at","MPV17L",-1.1158158,8.487824,-4.54320318145591,0.000189962170165585,0.0119743671843095,1.1158158,0.837884821907615,"MPV17 mitochondrial inner membrane protein like","255027"
"223385_at","CYP2S1",-1.5503613,7.32058379,-4.54289308251767,0.000190100607516792,0.0119743671843095,1.5503613,0.837202710183498,"cytochrome P450 family 2 subfamily S member 1","29785"
"214235_at","CYP3A5",-2.03276475,11.572011875,-4.54165076848476,0.000190656233423245,0.0119754905267287,2.03276475,0.83447000739965,"cytochrome P450 family 3 subfamily A member 5","1577"
"216781_at","CFAP74",-2.318096618,2.812629461,-4.54049324699281,0.000191175408297649,0.0119868296429747,2.318096618,0.83192376953462,"cilia and flagella associated protein 74","85452"
"241672_at","SERTM1",-1.86969091,5.762721235,-4.53391077455956,0.00019415499702157,0.0121319136710336,1.86969091,0.817443141247926,"serine rich and transmembrane domain containing 1","400120"
"233403_x_at","TM6SF2",-1.89924487,6.426226675,-4.52766347313305,0.000197026134106798,0.0122724664865221,1.89924487,0.803698376789493,"transmembrane 6 superfamily member 2","53345"
"209380_s_at","ABCC5",-1.3320674,10.4165959,-4.52755201931225,0.000197077742572774,0.0122724664865221,1.3320674,0.803453153037287,"ATP binding cassette subfamily C member 5","10057"
"229916_at","ENPP6",-2.54161549,5.481488735,-4.52537394237211,0.000198089034486591,0.012321408373782,2.54161549,0.798660798932318,"ectonucleotide pyrophosphatase/phosphodiesterase 6","133121"
"219695_at","SMPD3",-1.47886593,8.478625035,-4.52202220736741,0.000199655482731363,0.0123766026285003,1.47886593,0.791285751256239,"sphingomyelin phosphodiesterase 3","55512"
"223427_s_at","EPB41L4B",-1.29630308,8.60105436,-4.51462028322204,0.000203159150857513,0.0125228033518991,1.29630308,0.774997399709559,"erythrocyte membrane protein band 4.1 like 4B","54566"
"242186_x_at","ADGRL3",-1.34118099,5.685028525,-4.51076081505972,0.000205010508317893,0.0126226909259919,1.34118099,0.766503669635378,"adhesion G protein-coupled receptor L3","23284"
"211123_at","SLC5A5",-1.33223227,6.760749015,-4.50400815961211,0.000208290670507304,0.0127738902475634,1.33223227,0.751641537121174,"solute carrier family 5 member 5","6528"
"222956_at","FIGN",-1.98680252,5.25620837,-4.50371965816718,0.000208431983914148,0.0127738902475634,1.98680252,0.751006531127448,"fidgetin, microtubule severing factor","55137"
"238862_at","MFSD4A",-3.28842939,7.786523085,-4.49977656459516,0.000210373089351804,0.0128261278252967,3.28842939,0.742327310322708,"major facilitator superfamily domain containing 4A","148808"
"215100_at","ADTRP",-2.62601611,8.440127725,-4.49966977816183,0.000210425910549449,0.0128261278252967,2.62601611,0.742092253480955,"androgen dependent TFPI regulating protein","84830"
"1569887_a_at","LINC02209",-1.02775402,5.64275287,-4.49869431051004,0.000210909037676384,0.0128412601725571,1.02775402,0.739945050093054,"long intergenic non-protein coding RNA 2209","286135"
"210179_at","KCNJ13",-4.0307732,5.32848084,-4.4968309657645,0.000211835016823857,0.0128428098756614,4.0307732,0.735843361697123,"potassium inwardly rectifying channel subfamily J member 13","3769"
"235909_at","PCBP1-AS1",-1.49862211,5.993000895,-4.49588590159218,0.000212306224752326,0.0128428098756614,1.49862211,0.733762995679573,"PCBP1 antisense RNA 1","400960"
"236308_at","VSTM2A",-2.41787965,6.099530675,-4.49386537010904,0.00021331720247765,0.0128448436624069,2.41787965,0.729315110952231,"V-set and transmembrane domain containing 2A","222008"
"1560659_at","LINC00342",-1.20367635,9.273056475,-4.49183632557434,0.000214337317341292,0.0128637681949892,1.20367635,0.724848354151961,"long intergenic non-protein coding RNA 342","150759"
"1556156_at","ESRRB",-2.31552394,5.10684231,-4.48489630142256,0.000217863729974118,0.0130610739433497,2.31552394,0.709569536778424,"estrogen related receptor beta","2103"
"206981_at","SCN4A",-1.52760921,4.509823635,-4.47821401828011,0.000221314361697978,0.0131812230128943,1.52760921,0.69485673501745,"sodium voltage-gated channel alpha subunit 4","6329"
"224099_at","KCNH7",-1.57062407,5.687854395,-4.4761573347872,0.000222387433904994,0.0131962021146313,1.57062407,0.690328132248126,"potassium voltage-gated channel subfamily H member 7","90134"
"233539_at","NAPEPLD",-1.07546484,8.51627248,-4.4745063620161,0.000223252614905265,0.0131962021146313,1.07546484,0.686692770221042,"N-acyl phosphatidylethanolamine phospholipase D","222236"
"204290_s_at","ALDH6A1",-1.63015978,9.21067786,-4.46908560251264,0.000226117219915858,0.0132935042998919,1.63015978,0.674755951241502,"aldehyde dehydrogenase 6 family member A1","4329"
"221589_s_at","ALDH6A1",-1.59269855,11.358298775,-4.46677835052947,0.00022734768511974,0.013322866756615,1.59269855,0.669674990392398,"aldehyde dehydrogenase 6 family member A1","4329"
"235050_at","SLC2A12",-2.06464408,7.88356542,-4.45403962592371,0.000234263598868404,0.0135808844354671,2.06464408,0.641619420922138,"solute carrier family 2 member 12","154091"
"238621_at","FMN1",-1.10850693,7.121768235,-4.45384382309988,0.000234371536822506,0.0135808844354671,1.10850693,0.641188152461527,"formin 1","342184"
"204487_s_at","KCNQ1",-1.35930172,9.28159844,-4.45360518495592,0.000234503155761611,0.0135808844354671,1.35930172,0.640662535000666,"potassium voltage-gated channel subfamily Q member 1","3784"
"207981_s_at","ESRRG",-5.28155137,9.479842465,-4.45283349084052,0.000234929286681725,0.0135808844354671,5.28155137,0.638962813240583,"estrogen related receptor gamma","2104"
"231582_at","CDHR3",-1.39162043,6.311160285,-4.4527142891679,0.00023499517949404,0.0135808844354671,1.39162043,0.638700259993545,"cadherin related family member 3","222256"
"220622_at","LRRC31",-2.60025247,8.223681045,-4.44875782371804,0.000237192834005003,0.0136367173493413,2.60025247,0.629985542431025,"leucine rich repeat containing 31","79782"
"1553249_at","SMC1B",-2.61846396,3.91696663,-4.44703963390286,0.000238153646110685,0.0136632220368329,2.61846396,0.626200836692386,"structural maintenance of chromosomes 1B","27127"
"207522_s_at","ATP2A3",-1.63708458,9.19178296,-4.43937980741611,0.000242484881676438,0.0138391032418155,1.63708458,0.609327371834818,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3","489"
