"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"213125_at","OLFML2B",1.89447058,8.57959937,5.14953955070883,4.62052892207172e-05,0.00647305219386276,-1.89447058,2.16091380428971,"olfactomedin like 2B","25903"
"228993_s_at","BBIP1",-1.06172885,9.828690375,-5.14873660584982,4.62910545551045e-05,0.00647305219386276,1.06172885,2.15918038783922,"BBSome interacting protein 1","92482"
"205618_at","PRRG1",1.33262869,9.118477105,5.14458606835089,4.67369739069192e-05,0.00651873481724696,-1.33262869,2.15021915429209,"proline rich and Gla domain 1","5638"
"230117_at","VSTM2A",-2.96473642,5.88592683,-5.13932070945131,4.73089523978176e-05,0.00654839739835615,2.96473642,2.1388486657595,"V-set and transmembrane domain containing 2A","222008"
"223095_at","MARVELD1",1.31840709,8.789907955,5.13748920401661,4.75095726035414e-05,0.00655956030832986,-1.31840709,2.1348929484687,"MARVEL domain containing 1","83742"
"215658_at","TMEM238L",-2.81187936,6.32036676,-5.13489363497962,4.77953684954479e-05,0.00658239741181011,2.81187936,2.12928646416057,"transmembrane protein 238 like","100289255"
"201744_s_at","LUM",1.1653879,13.72017345,5.13080503529489,4.82491077234539e-05,0.0065936402106192,-1.1653879,2.1204537462118,"lumican","4060"
"230006_s_at","SVIP",-1.10205765,10.450795175,-5.12845912182225,4.85114226075572e-05,0.0065936402106192,1.10205765,2.11538511083875,"small VCP interacting protein","258010"
"204241_at","ACOX3",-1.11091168,8.66563756,-5.12732554501048,4.86386953605553e-05,0.0065936402106192,1.11091168,2.11293569790313,"acyl-CoA oxidase 3, pristanoyl","8310"
"211719_x_at","FN1",2.18246765,12.926318375,5.12588316021899,4.88011301553356e-05,0.0065936402106192,-2.18246765,2.1098188483439,"fibronectin 1","2335"
"208813_at","GOT1",-1.2584847,9.69298145,-5.12552296743546,4.884177933792e-05,0.0065936402106192,1.2584847,2.10904047805307,"glutamic-oxaloacetic transaminase 1","2805"
"229554_at","LUM",1.55954545,9.512780225,5.1220219022566,4.92386847569409e-05,0.0066308499731176,-1.55954545,2.10147412133971,"lumican","4060"
"211442_x_at","CYP3A43",-1.4263904,7.57566971,-5.11859197960779,4.96307021673959e-05,0.00666195834395405,1.4263904,2.09406043335931,"cytochrome P450 family 3 subfamily A member 43","64816"
"219257_s_at","SPHK1",1.98008057,6.783932595,5.11787211892144,4.97133791373252e-05,0.00666195834395405,-1.98008057,2.09250433771179,"sphingosine kinase 1","8877"
"215076_s_at","COL3A1",1.14645295,14.554035625,5.11373051371157,5.01917731476993e-05,0.00669325657768404,-1.14645295,2.08355067413903,"collagen type III alpha 1 chain","1281"
"1552518_s_at","MTBP",2.64659041,5.291433485,5.11156124502105,5.04442071087168e-05,0.00671055236902455,-2.64659041,2.07886035128969,"MDM2 binding protein","27085"
"205112_at","PLCE1",-1.6060907,8.4570303,-5.10824114007441,5.08330612767298e-05,0.00673885154981457,1.6060907,2.07168090553009,"phospholipase C epsilon 1","51196"
"210990_s_at","LAMA4",1.93127549,4.922783925,5.10742368261553,5.09292689175402e-05,0.00673885154981457,-1.93127549,2.06991307075183,"laminin subunit alpha 4","3910"
"41037_at","TEAD4",1.07948683,7.246861755,5.09930279065968,5.18951293751778e-05,0.00677175703720249,-1.07948683,2.05234756058752,"TEA domain transcription factor 4","7004"
"205206_at","ANOS1",2.12193977,8.746143685,5.09412660295502,5.25204471570395e-05,0.00683703678169318,-2.12193977,2.04114837750618,"anosmin 1","3730"
"205141_at","ANG",-2.0570028,10.24313955,-5.09282954809933,5.26783353135475e-05,0.00684130162296487,2.0570028,2.03834170011465,"angiogenin","283"
"204326_x_at","MT1X",-1.717194,12.87325055,-5.09106126271026,5.28943622453262e-05,0.00685307880512609,1.717194,2.03451509341927,"metallothionein 1X","4501"
"221122_at","PLAAT2",-4.0740828,9.41462865,-5.08297972450392,5.3893171140321e-05,0.00694154979984673,4.0740828,2.01702295178689,"phospholipase A and acyltransferase 2","54979"
"221241_s_at","BCL2L14",-1.6574986,9.6329021,-5.08209148440889,5.40041116574463e-05,0.00694154979984673,1.6574986,2.01510004275776,"BCL2 like 14","79370"
"240096_at","LOC100506236",-1.92396895,2.690857025,-5.08144460787251,5.40850519384492e-05,0.00694154979984673,1.92396895,2.01369960659825,"uncharacterized LOC100506236","100506236"
"231849_at","KRT80",2.62273756,5.539426,5.07696469390963,5.46489905320411e-05,0.00698115317135361,-2.62273756,2.00399994087272,"keratin 80","144501"
"204165_at","WASF1",1.73217582,8.15920667,5.07439897255188,5.49746523207911e-05,0.00699920493966815,-1.73217582,1.99844398837512,"WASP family member 1","8936"
"225175_s_at","SLC44A2",-1.0519176,8.80871195,-5.07383632852099,5.50463305726073e-05,0.00699920493966815,1.0519176,1.99722553142569,"solute carrier family 44 member 2 (CTL2 blood group)","57153"
"204052_s_at","SFRP4",3.40653847,7.589551945,5.05088209658615,5.80529376306691e-05,0.00728190378117428,-3.40653847,1.94749262056415,"secreted frizzled related protein 4","6424"
"231732_at","SMPD3",-2.1118725,5.76802657,-5.05023042638776,5.81406870525419e-05,0.00728190378117428,2.1118725,1.94608004130909,"sphingomyelin phosphodiesterase 3","55512"
"242913_at","CLIC6",-2.52981354,7.53895295,-5.04977600358235,5.82019561476572e-05,0.00728190378117428,2.52981354,1.94509499973071,"chloride intracellular channel 6","54102"
"1567252_at","OR10D3",-2.03991475,3.688069045,-5.04860614700898,5.8359987676525e-05,0.00728292995121491,2.03991475,1.94255904804292,"olfactory receptor family 10 subfamily D member 3","26497"
"1555265_at","ABCC13",-1.98020764,3.24441383,-5.04774521351855,5.84765660463346e-05,0.00728292995121491,1.98020764,1.94069268838587,"ATP binding cassette subfamily C member 13 (pseudogene)","150000"
"240422_at","FMO5",-2.21898874,8.44370713,-5.0461830087003,5.8688706883111e-05,0.00729273874735022,2.21898874,1.93730592837426,"flavin containing dimethylaniline monoxygenase 5","2330"
"216063_at","HBBP1",-1.16667951,5.232221005,-5.04454794297748,5.89115785096655e-05,0.00730383345808608,1.16667951,1.93376098778337,"hemoglobin subunit beta pseudogene 1","3044"
"218844_at","ACSF2",-1.22785471,8.371855845,-5.04233942626921,5.92139800145304e-05,0.00731460505820006,1.22785471,1.92897240285165,"acyl-CoA synthetase family member 2","80221"
"226695_at","PRRX1",2.11263958,9.50949861,5.04098792761836,5.93998106235176e-05,0.00731460505820006,-2.11263958,1.92604183073685,"paired related homeobox 1","5396"
"218124_at","RETSAT",-1.124912,10.4783388,-5.03945007904773,5.96119842388476e-05,0.00732423649046965,1.124912,1.92270699141184,"retinol saturase","54884"
"203820_s_at","IGF2BP3",3.28699787,7.921625405,5.03384996827371,6.03911398569337e-05,0.00740333087820145,-3.28699787,1.91056140664123,"insulin like growth factor 2 mRNA binding protein 3","10643"
"220609_at","SIMC1P1",-1.44074347,10.212624665,-5.03118599472775,6.07654034637168e-05,0.0074159563267382,1.44074347,1.90478282161568,"SIMC1 pseudogene 1","202181"
"213010_at","CAVIN3",1.28462079,8.734560855,5.02771226700959,6.12569677082005e-05,0.00744106612489669,-1.28462079,1.89724685425621,"caveolae associated protein 3","112464"
"203768_s_at","STS",-1.79866458,8.77056811,-5.02602085848395,6.1497776090909e-05,0.00744106612489669,1.79866458,1.89357711598225,"steroid sulfatase","412"
"228787_s_at","BCAS4",1.71202419,6.710192575,5.01953178713263,6.24305799170603e-05,0.00753508158270479,-1.71202419,1.87949598596973,"breast carcinoma amplified sequence 4","55653"
"215074_at","MYO1B",1.05227162,6.61122354,5.01044847164476,6.37604697864953e-05,0.00766176634192666,-1.05227162,1.85977953294796,"myosin IB","4430"
"225464_at","FRMD6",1.2955987,9.90027195,5.00866362985309,6.40251483254786e-05,0.00766200590682616,-1.2955987,1.85590451318061,"FERM domain containing 6","122786"
"203417_at","MFAP2",2.18110413,7.577031375,5.00854528051713,6.40427379866403e-05,0.00766200590682616,-2.18110413,1.85564755899865,"microfibril associated protein 2","4237"
"1560850_at","LOC101926959",-3.6415226,4.91441889,-5.00363583521748,6.47767395043693e-05,0.00770228556507241,3.6415226,1.84498740228529,"uncharacterized LOC101926959","101926959"
"230573_at","SGK2",-2.24354051,8.315682845,-5.00346763936898,6.48020367614688e-05,0.00770228556507241,2.24354051,1.84462215409783,"serum/glucocorticoid regulated kinase 2","10110"
"224307_x_at","MAGI3",-1.16955834,7.07141427,-4.99942133630906,6.54136446677198e-05,0.00773431065968767,1.16955834,1.83583464768839,"membrane associated guanylate kinase, WW and PDZ domain containing 3","260425"
"231120_x_at","PKIB",-2.77371497,7.756640915,-4.99883116388761,6.55033385254352e-05,0.00773431065968767,2.77371497,1.83455283668655,"cAMP-dependent protein kinase inhibitor beta","5570"
"201616_s_at","CALD1",1.5775948,11.1246235,4.99521183526749,6.60561354344917e-05,0.00773431065968767,-1.5775948,1.82669130161783,"caldesmon 1","800"
"211549_s_at","HPGD",-2.74040276,9.66215266,-4.99499520438979,6.60893721580677e-05,0.00773431065968767,2.74040276,1.82622072443461,"15-hydroxyprostaglandin dehydrogenase","3248"
"231704_at","CYP3A4",-1.14463946,6.32119873,-4.99419961485556,6.62115815530595e-05,0.00773431065968767,1.14463946,1.82449246960467,"cytochrome P450 family 3 subfamily A member 4","1576"
"204151_x_at","AKR1C1",-2.72985385,12.818592775,-4.99403429703281,6.62370045380057e-05,0.00773431065968767,2.72985385,1.82413334415183,"aldo-keto reductase family 1 member C1","1645"
"221731_x_at","VCAN",1.37606985,12.473883825,4.99248981057977,6.64749983047385e-05,0.00773431065968767,-1.37606985,1.82077809739154,"versican","1462"
"217428_s_at","COL10A1",4.36498722,7.70641954,4.99099775211735,6.67057368764449e-05,0.00773431065968767,-4.36498722,1.81753656193175,"collagen type X alpha 1 chain","1300"
"204362_at","SKAP2",1.1228581,11.3186608,4.99049414670366,6.67837998631691e-05,0.00773431065968767,-1.1228581,1.81644242555459,"src kinase associated phosphoprotein 2","8935"
"233002_at","PPP4R4",-2.01251415,5.423356765,-4.98959941953143,6.69227185267631e-05,0.00773431065968767,2.01251415,1.81449848497663,"protein phosphatase 4 regulatory subunit 4","57718"
"216442_x_at","FN1",2.1089024,12.7252944,4.98941808668216,6.69509086326958e-05,0.00773431065968767,-2.1089024,1.81410450193529,"fibronectin 1","2335"
"230096_at","SAPCD1-AS1",-1.1826703,6.86503894,-4.98763577051805,6.72286301770835e-05,0.00773431065968767,1.1826703,1.81023191103932,"SAPCD1 antisense RNA 1","104413891"
"213338_at","TMEM158",1.45604342,8.76448339,4.98705939782127,6.73186906633831e-05,0.00773431065968767,-1.45604342,1.80897952195526,"transmembrane protein 158","25907"
"203940_s_at","VASH1",1.09814338,7.20353198,4.98695618615647,6.73348308003901e-05,0.00773431065968767,-1.09814338,1.80875525250084,"vasohibin 1","22846"
"229655_at","TAFA5",2.58201985,5.727964765,4.98449891917751,6.77202567799763e-05,0.00776174624302391,-2.58201985,1.80341558428536,"TAFA chemokine like family member 5","25817"
"214116_at","BTD",-1.09113582,7.95876483,-4.98362666980136,6.78576077579411e-05,0.00776174624302391,1.09113582,1.80152006009859,"biotinidase","686"
"212112_s_at","STX12",-1.1146979,12.09490425,-4.98052647806043,6.83480777474566e-05,0.00777853687453016,1.1146979,1.79478240084671,"syntaxin 12","23673"
"208782_at","FSTL1",1.3933127,12.35356815,4.98000713222528,6.84305923954089e-05,0.00777853687453016,-1.3933127,1.79365362919629,"follistatin like 1","11167"
"232214_x_at","ZNF554",-2.03807314,5.66158604,-4.98000326699603,6.84312068888707e-05,0.00777853687453016,2.03807314,1.79364522823703,"zinc finger protein 554","115196"
"238852_at","PRRX1",2.04638744,7.15317445,4.97871606379072,6.8636157733691e-05,0.00778564714541402,-2.04638744,1.79084746448147,"paired related homeobox 1","5396"
"219787_s_at","ECT2",1.4763034,11.1138779,4.97688506394107,6.8928765723022e-05,0.00780079921816771,-1.4763034,1.78686751919012,"epithelial cell transforming 2","1894"
"212746_s_at","CEP170",1.24244275,9.598670925,4.97545184863488,6.91586869246814e-05,0.00780079921816771,-1.24244275,1.78375203020643,"centrosomal protein 170","9859"
"202310_s_at","COL1A1",2.20985045,10.566701575,4.97490592977765,6.92464694304805e-05,0.00780079921816771,-2.20985045,1.78256528191752,"collagen type I alpha 1 chain","1277"
"228360_at","LYPD6B",-3.15473559,9.156779575,-4.97260416664134,6.96178317602412e-05,0.00780079921816771,3.15473559,1.77756132276722,"LY6/PLAUR domain containing 6B","130576"
"223475_at","CRISPLD1",2.57124711,7.940797075,4.97255498218178,6.9625789089453e-05,0.00780079921816771,-2.57124711,1.77745439274106,"cysteine rich secretory protein LCCL domain containing 1","83690"
"206263_at","FMO4",-1.34629408,8.34618716,-4.9698370046545,7.00669547935447e-05,0.00783417331970768,1.34629408,1.77154504514851,"flavin containing dimethylaniline monoxygenase 4","2329"
"207033_at","CBLIF",-7.74699687,9.881189645,-4.96851431720491,7.02826695532912e-05,0.00783658019619647,7.74699687,1.76866908511455,"cobalamin binding intrinsic factor","2694"
"206561_s_at","AKR1B10",-4.5482946,12.43153,-4.96794856978103,7.03751417710557e-05,0.00783658019619647,4.5482946,1.76743892086639,"aldo-keto reductase family 1 member B10","57016"
"238811_at","ATP11B",-1.27732074,8.37117663,-4.96630326086193,7.06447714382918e-05,0.00785061560648091,1.27732074,1.76386120873172,"ATPase phospholipid transporting 11B (putative)","23200"
"222449_at","PMEPA1",1.93600015,10.338190325,4.96448394134269,7.0944137111035e-05,0.00786789187940332,-1.93600015,1.75990486344916,"prostate transmembrane protein, androgen induced 1","56937"
"207031_at","NKX3-2",2.928947,5.97776703,4.96187643968952,7.1375440738284e-05,0.00788363097649313,-2.928947,1.75423406043527,"NK3 homeobox 2","579"
"1558139_at","DUXAP8",2.08806903,6.409599825,4.96101431544993,7.15186276056807e-05,0.00788363097649313,-2.08806903,1.75235899245642,"double homeobox A pseudogene 8","503637"
"224371_at","ADAMTSL1",-1.80363433,3.593736585,-4.95602183741569,7.23535534616009e-05,0.00794340466132827,1.80363433,1.74149951152836,"ADAMTS like 1","92949"
"1552608_at","WFDC11",-2.30897692,3.49499979,-4.95479912834801,7.25595373140667e-05,0.00794340466132827,2.30897692,1.7388396166702,"WAP four-disulfide core domain 11","259239"
"204620_s_at","VCAN",1.3950646,11.93122265,4.95445378577562,7.26178230810199e-05,0.00794340466132827,-1.3950646,1.73808833352367,"versican","1462"
"219908_at","DKK2",2.5600329,5.70070183,4.95223505370334,7.299342690243e-05,0.00795801506990583,-2.5600329,1.73326132247279,"dickkopf WNT signaling pathway inhibitor 2","27123"
"210641_at","CAPN9",-3.50247985,8.421828145,-4.9505558450485,7.32790047822803e-05,0.00795801506990583,3.50247985,1.72960782923448,"calpain 9","10753"
"1555606_a_at","GDPD1",-1.34727878,7.07361549,-4.95009349209294,7.33578343892554e-05,0.00795801506990583,1.34727878,1.72860183879369,"glycerophosphodiester phosphodiesterase domain containing 1","284161"
"219274_at","TSPAN12",-1.1263904,10.1249129,-4.94533067685667,7.41748985331142e-05,0.00799899264062513,1.1263904,1.71823791335035,"tetraspanin 12","23554"
"1568634_a_at","LRRC66",-2.37662013,8.602532585,-4.94519295085498,7.4198662253937e-05,0.00799899264062513,2.37662013,1.71793819437925,"leucine rich repeat containing 66","339977"
"241981_at","FAM20A",-2.03909995,8.186304725,-4.94448594536197,7.43207729572486e-05,0.00799899264062513,2.03909995,1.7163995878379,"FAM20A golgi associated secretory pathway pseudokinase","54757"
"201852_x_at","COL3A1",1.3184085,13.60739105,4.94351802170439,7.44882786040336e-05,0.00800127039818377,-1.3184085,1.71429310096485,"collagen type III alpha 1 chain","1281"
"231463_at","CNTD1",-3.57708592,6.34160721,-4.94005211792166,7.50912207074716e-05,0.00800619393575911,3.57708592,1.70674968343851,"cyclin N-terminal domain containing 1","124817"
"215103_at","CYP2C18",-2.85545289,9.620239805,-4.93971737111961,7.51497158677952e-05,0.00800619393575911,2.85545289,1.70602107001855,"cytochrome P450 family 2 subfamily C member 18","1562"
"212594_at","PDCD4",-1.62389495,10.413398725,-4.93599373518092,7.58035230873017e-05,0.00801399719298828,1.62389495,1.69791558678608,"programmed cell death 4","27250"
"227782_at","ZBTB7C",-3.19202514,7.74183948,-4.93264222173907,7.63969201033899e-05,0.00801399719298828,3.19202514,1.69061922263481,"zinc finger and BTB domain containing 7C","201501"
"233463_at","RASSF6",-2.13462314,9.79360763,-4.93257733869802,7.64084541997897e-05,0.00801399719298828,2.13462314,1.69047796151086,"Ras association domain family member 6","166824"
"203913_s_at","HPGD",-3.5085203,11.232518,-4.93052182066674,7.67747734383969e-05,0.00801399719298828,3.5085203,1.68600259293314,"15-hydroxyprostaglandin dehydrogenase","3248"
"229740_at","SMIM5",-2.60656697,8.146477265,-4.92781895368458,7.72591685530621e-05,0.00801399719298828,2.60656697,1.68011729901576,"small integral membrane protein 5","643008"
"238615_at","ERLIN2",-1.19874365,7.898879875,-4.92634953801811,7.7523808593188e-05,0.00801399719298828,1.19874365,1.67691752277127,"ER lipid raft associated 2","11160"
"213624_at","SMPDL3A",-1.21517095,11.860491075,-4.92620543821975,7.75498102026845e-05,0.00801399719298828,1.21517095,1.67660372456042,"sphingomyelin phosphodiesterase acid like 3A","10924"
"201535_at","UBL3",-1.46087155,11.737640725,-4.92554108319457,7.76698018712601e-05,0.00801399719298828,1.46087155,1.67515697488121,"ubiquitin like 3","5412"
"218487_at","ALAD",-1.065235,10.4810793,-4.92480394127243,7.78031600418164e-05,0.00801399719298828,1.065235,1.67355168001987,"aminolevulinate dehydratase","210"
"225726_s_at","PLEKHH1",-1.14316465,10.399432525,-4.92464793604212,7.78314130677051e-05,0.00801399719298828,1.14316465,1.67321193775866,"pleckstrin homology, MyTH4 and FERM domain containing H1","57475"
"238617_at","KIF26B",2.05745113,7.849956625,4.9180661660791,7.90329113166067e-05,0.00809199330755707,-2.05745113,1.65887674357084,"kinesin family member 26B","55083"
"225687_at","FAM83D",1.6107055,10.02260185,4.91448617770092,7.96943094017641e-05,0.00814446049820832,-1.6107055,1.65107811384097,"family with sequence similarity 83 member D","81610"
"219562_at","RAB26",-1.62304928,7.15771842,-4.90781882859017,8.0941078353253e-05,0.00824106789378791,1.62304928,1.63655145238928,"RAB26, member RAS oncogene family","25837"
"206885_x_at","GH1",-2.20050771,4.725632525,-4.90593886287323,8.12961831130764e-05,0.00825053604760653,2.20050771,1.6324548333513,"growth hormone 1","2688"
"206556_at","CLUL1",-2.84682367,5.172510735,-4.90565136114617,8.13506279747315e-05,0.00825053604760653,2.84682367,1.63182831754212,"clusterin like 1","27098"
"208147_s_at","CYP2C8",-2.52994437,6.966243555,-4.90245133544019,8.19591234770919e-05,0.00825053604760653,2.52994437,1.6248544994451,"cytochrome P450 family 2 subfamily C member 8","1558"
"228929_at","DNASE1",-1.34014977,8.207208515,-4.90061952605329,8.23095210294221e-05,0.00825053604760653,1.34014977,1.6208620976365,"deoxyribonuclease 1","1773"
"216080_s_at","FADS3",1.56943406,5.57589277,4.90053196078336,8.23263088983764e-05,0.00825053604760653,-1.56943406,1.62067124425103,"fatty acid desaturase 3","3995"
"1553530_a_at","ITGB1",1.04348255,11.481275175,4.90015965474661,8.23977255280883e-05,0.00825053604760653,-1.04348255,1.61985977622898,"integrin subunit beta 1","3688"
"201534_s_at","UBL3",-1.7564404,12.1491734,-4.89901360323614,8.26179579989802e-05,0.00825053604760653,1.7564404,1.61736181014083,"ubiquitin like 3","5412"
"242271_at","SLC26A9",-4.07981077,8.508371425,-4.89669728240573,8.30648988707258e-05,0.00825053604760653,4.07981077,1.61231279918185,"solute carrier family 26 member 9","115019"
"225874_at","UBALD1",-1.48868103,5.735806035,-4.89557039533499,8.32832197678411e-05,0.00825053604760653,1.48868103,1.6098563204395,"UBA like domain containing 1","124402"
"220318_at","EPN3",-1.87483515,8.656775325,-4.89453765124095,8.34838119593157e-05,0.00825402788223433,1.87483515,1.60760498092307,"epsin 3","55040"
"210002_at","GATA6",-1.797253,12.26074695,-4.88984575845116,8.44013084748573e-05,0.00830440050068717,1.797253,1.59737587328679,"GATA binding protein 6","2627"
"214091_s_at","GPX3",-1.33838404,8.31656739,-4.8896035107216,8.444895616611e-05,0.00830440050068717,1.33838404,1.5968476896123,"glutathione peroxidase 3","2878"
"203167_at","TIMP2",1.04715565,8.734980375,4.88605372374586,8.51502962270924e-05,0.00835517822940245,-1.04715565,1.58910744286123,"TIMP metallopeptidase inhibitor 2","7077"
"1557474_at","MFSD4A-AS1",-2.93087899,5.257114395,-4.88467757124191,8.54237701003378e-05,0.00835517822940245,2.93087899,1.5861065229296,"MFSD4A antisense RNA 1","284578"
"227629_at","PRLR",-1.89704532,8.35556584,-4.88379890280661,8.55988472923755e-05,0.00835735174234041,1.89704532,1.58419037514534,"prolactin receptor","5618"
"222450_at","PMEPA1",1.9374348,10.5457669,4.88208593379297,8.59412067033205e-05,0.00836091721797874,-1.9374348,1.58045467512762,"prostate transmembrane protein, androgen induced 1","56937"
"229006_at","LINC02615",-1.29191887,8.083188795,-4.87812839112576,8.67374859906979e-05,0.00839788187217054,1.29191887,1.57182313119932,"long intergenic non-protein coding RNA 2615","100507487"
"218967_s_at","PTER",-1.0558976,10.8918004,-4.87790847609137,8.67819525885021e-05,0.00839788187217054,1.0558976,1.57134345575989,"phosphotriesterase related","9317"
"220161_s_at","EPB41L4B",-1.5895673,11.86509785,-4.87192862309471,8.79999611366893e-05,0.00848571053818076,1.5895673,1.55829897094623,"erythrocyte membrane protein band 4.1 like 4B","54566"
"217294_s_at","ENO1",1.44919315,10.115194825,4.86507753678041,8.94167215894339e-05,0.0085920197766297,-1.44919315,1.54335086621923,"enolase 1","2023"
"1565909_at","CTB-49A3.2",-1.42294976,5.94775894,-4.86303390746389,8.98437864264843e-05,0.00861791056643514,1.42294976,1.5388913166903,"uncharacterized CTB-49A3.2","105379181"
"209875_s_at","SPP1",3.38937493,10.398587485,4.86051833341057,9.03723119748649e-05,0.0086383937645073,-3.38937493,1.53340150199234,"secreted phosphoprotein 1","6696"
"208875_s_at","PAK2",1.10346016,8.36241522,4.85598400291125,9.13329445656154e-05,0.00868174446291574,-1.10346016,1.52350498006276,"p21 (RAC1) activated kinase 2","5062"
"212800_at","STX6",1.10466077,7.804044955,4.85590459382373,9.13498597757806e-05,0.00868174446291574,-1.10466077,1.52333165096065,"syntaxin 6","10228"
"206429_at","F2RL1",-1.65496969,7.295874955,-4.85537852686939,9.14619992800999e-05,0.00868174446291574,1.65496969,1.52218337446459,"F2R like trypsin receptor 1","2150"
"205102_at","TMPRSS2",-1.40007278,8.95314996,-4.85338090636022,9.18890945188547e-05,0.00870296023375894,1.40007278,1.51782287928473,"transmembrane serine protease 2","7113"
"206224_at","CST1",3.56132899,5.873869485,4.8522007272905,9.21423672903374e-05,0.00870296023375894,-3.56132899,1.51524660223034,"cystatin SN","1469"
"219802_at","PYROXD1",-1.1209419,10.4883805,-4.8514858286628,9.22961319420345e-05,0.00870296023375894,1.1209419,1.51368596443936,"pyridine nucleotide-disulphide oxidoreductase domain 1","79912"
"201162_at","IGFBP7",1.3692768,13.317531,4.85059377089895,9.24883653622968e-05,0.00870361682647776,-1.3692768,1.51173853540024,"insulin like growth factor binding protein 7","3490"
"242998_at","RDH12",-3.62240811,7.044661785,-4.84688731855577,9.32914350455071e-05,0.00876410517373385,3.62240811,1.50364648624158,"retinol dehydrogenase 12","145226"
"213492_at","COL2A1",-3.63256401,6.156344535,-4.84418328232583,9.38817630028418e-05,0.00878288071979896,3.63256401,1.49774235143146,"collagen type II alpha 1 chain","1280"
"1554714_at","RELL1",-1.899735455,2.2906803325,-4.84389370435658,9.39452055370352e-05,0.00878288071979896,1.899735455,1.49711004207618,"RELT like 1","768211"
"1566935_at","TYRO3P",-1.83263538,4.21370645,-4.8429465719365,9.41530124008998e-05,0.0087846688618075,1.83263538,1.49504188664089,"TYRO3P protein tyrosine kinase pseudogene","7302"
"219398_at","CIDEC",-1.62914011,8.163290795,-4.84149389808765,9.44726426671652e-05,0.00878713059454477,1.62914011,1.49186971381762,"cell death inducing DFFA like effector c","63924"
"203074_at","ANXA8L1",2.16044396,5.60400459,4.84018398955106,9.47618020008487e-05,0.00879643722308387,-2.16044396,1.48900917156238,"annexin A8 like 1","728113"
"206392_s_at","RARRES1",2.23026058,8.80026741,4.83028711635494,9.6975664008192e-05,0.00892616907348131,-2.23026058,1.46739290361574,"retinoic acid receptor responder 1","5918"
"204320_at","COL11A1",4.47733182,7.18968945,4.82779393283006,9.75415791192622e-05,0.00892956224631582,-4.47733182,1.46194637619242,"collagen type XI alpha 1 chain","1301"
"222016_s_at","ZSCAN31",-1.1499849,8.4608279,-4.82747786974573,9.76135589626742e-05,0.00892956224631582,1.1499849,1.46125588543619,"zinc finger and SCAN domain containing 31","64288"
"208440_at","LINC01565",-1.4217165,3.8121353,-4.82144140117473,9.89986608220092e-05,0.00900403882923575,1.4217165,1.44806697147374,"long intergenic non-protein coding RNA 1565","23434"
"1552834_at","B3GNT6",-2.98655551,8.054644305,-4.82112575541115,9.90716322638875e-05,0.00900403882923575,2.98655551,1.44737725926043,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6","192134"
"212563_at","BOP1",1.09615202,7.69169069,4.82103060557988,9.90936398125447e-05,0.00900403882923575,-1.09615202,1.44716934768319,"BOP1 ribosomal biogenesis factor","23246"
"1553907_a_at","EXD1",-2.470734445,3.2415304375,-4.82083404017319,9.91391198024677e-05,0.00900403882923575,2.470734445,1.44673983137726,"exonuclease 3'-5' domain containing 1","161829"
"204068_at","STK3",1.059411,10.5739922,4.81014366597953,0.000101644662729807,0.00917066325866697,-1.059411,1.42337640109988,"serine/threonine kinase 3","6788"
"220753_s_at","CRYL1",-1.11146875,9.979984725,-4.80852729487337,0.000102029034497375,0.00917506161372363,1.11146875,1.41984322972662,"crystallin lambda 1","51084"
"207924_x_at","PAX8",-2.0517433,3.73537273,-4.80746454200039,0.000102282557212126,0.00918275667581771,2.0517433,1.41752010140624,"paired box 8","7849"
"205165_at","CELSR3",1.92161136,5.75254743,4.80611614006111,0.000102605139800645,0.00919661642393483,-1.92161136,1.41457245213526,"cadherin EGF LAG seven-pass G-type receptor 3","1951"
"214175_x_at","PDLIM4",1.00219732,7.90703644,4.80532563224011,0.000102794733917436,0.00919853040415023,-1.00219732,1.41284432232264,"PDZ and LIM domain 4","8572"
"202730_s_at","PDCD4",-1.2381202,10.5143326,-4.80283561846066,0.000103394254265339,0.0092370602156167,1.2381202,1.40740063732135,"programmed cell death 4","27250"
"235944_at","HMCN1",1.99395995,7.978852055,4.80134925874272,0.000103753809526787,0.00925406123307845,-1.99395995,1.40415095721141,"hemicentin 1","83872"
"202766_s_at","FBN1",1.77088965,11.320220075,4.80000650085613,0.000104079714367224,0.009268010395811,-1.77088965,1.40121511671916,"fibrillin 1","2200"
"226384_at","PLPP5",-1.1114821,10.49541045,-4.79396029510601,0.000105560084880907,0.00929390019210784,1.1114821,1.38799410699172,"phospholipid phosphatase 5","84513"
"218029_at","RIPOR1",1.83834223,6.324722335,4.79281928052947,0.000105841834059967,0.00929390019210784,-1.83834223,1.38549883221661,"RHO family interacting cell polarization regulator 1","79567"
"206391_at","RARRES1",2.32144926,7.5455405,4.7925828250238,0.000105900316775184,0.00929390019210784,-2.32144926,1.38498171940382,"retinoic acid receptor responder 1","5918"
"204736_s_at","CSPG4",1.63822908,5.71815416,4.7866316849938,0.000107383028373558,0.00936333106086255,-1.63822908,1.37196579841995,"chondroitin sulfate proteoglycan 4","1464"
