"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"216080_s_at","FADS3",1.56943406,5.57589277,4.90053196078336,8.23263088983764e-05,0.00825053604760653,-1.56943406,1.62067124425103,"fatty acid desaturase 3","3995"
"1553530_a_at","ITGB1",1.04348255,11.481275175,4.90015965474661,8.23977255280883e-05,0.00825053604760653,-1.04348255,1.61985977622898,"integrin subunit beta 1","3688"
"203167_at","TIMP2",1.04715565,8.734980375,4.88605372374586,8.51502962270924e-05,0.00835517822940245,-1.04715565,1.58910744286123,"TIMP metallopeptidase inhibitor 2","7077"
"222450_at","PMEPA1",1.9374348,10.5457669,4.88208593379297,8.59412067033205e-05,0.00836091721797874,-1.9374348,1.58045467512762,"prostate transmembrane protein, androgen induced 1","56937"
"217294_s_at","ENO1",1.44919315,10.115194825,4.86507753678041,8.94167215894339e-05,0.0085920197766297,-1.44919315,1.54335086621923,"enolase 1","2023"
"209875_s_at","SPP1",3.38937493,10.398587485,4.86051833341057,9.03723119748649e-05,0.0086383937645073,-3.38937493,1.53340150199234,"secreted phosphoprotein 1","6696"
"208875_s_at","PAK2",1.10346016,8.36241522,4.85598400291125,9.13329445656154e-05,0.00868174446291574,-1.10346016,1.52350498006276,"p21 (RAC1) activated kinase 2","5062"
"212800_at","STX6",1.10466077,7.804044955,4.85590459382373,9.13498597757806e-05,0.00868174446291574,-1.10466077,1.52333165096065,"syntaxin 6","10228"
"206224_at","CST1",3.56132899,5.873869485,4.8522007272905,9.21423672903374e-05,0.00870296023375894,-3.56132899,1.51524660223034,"cystatin SN","1469"
"201162_at","IGFBP7",1.3692768,13.317531,4.85059377089895,9.24883653622968e-05,0.00870361682647776,-1.3692768,1.51173853540024,"insulin like growth factor binding protein 7","3490"
"203074_at","ANXA8L1",2.16044396,5.60400459,4.84018398955106,9.47618020008487e-05,0.00879643722308387,-2.16044396,1.48900917156238,"annexin A8 like 1","728113"
"206392_s_at","RARRES1",2.23026058,8.80026741,4.83028711635494,9.6975664008192e-05,0.00892616907348131,-2.23026058,1.46739290361574,"retinoic acid receptor responder 1","5918"
"204320_at","COL11A1",4.47733182,7.18968945,4.82779393283006,9.75415791192622e-05,0.00892956224631582,-4.47733182,1.46194637619242,"collagen type XI alpha 1 chain","1301"
"212563_at","BOP1",1.09615202,7.69169069,4.82103060557988,9.90936398125447e-05,0.00900403882923575,-1.09615202,1.44716934768319,"BOP1 ribosomal biogenesis factor","23246"
"204068_at","STK3",1.059411,10.5739922,4.81014366597953,0.000101644662729807,0.00917066325866697,-1.059411,1.42337640109988,"serine/threonine kinase 3","6788"
"205165_at","CELSR3",1.92161136,5.75254743,4.80611614006111,0.000102605139800645,0.00919661642393483,-1.92161136,1.41457245213526,"cadherin EGF LAG seven-pass G-type receptor 3","1951"
"214175_x_at","PDLIM4",1.00219732,7.90703644,4.80532563224011,0.000102794733917436,0.00919853040415023,-1.00219732,1.41284432232264,"PDZ and LIM domain 4","8572"
"235944_at","HMCN1",1.99395995,7.978852055,4.80134925874272,0.000103753809526787,0.00925406123307845,-1.99395995,1.40415095721141,"hemicentin 1","83872"
"202766_s_at","FBN1",1.77088965,11.320220075,4.80000650085613,0.000104079714367224,0.009268010395811,-1.77088965,1.40121511671916,"fibrillin 1","2200"
"218029_at","RIPOR1",1.83834223,6.324722335,4.79281928052947,0.000105841834059967,0.00929390019210784,-1.83834223,1.38549883221661,"RHO family interacting cell polarization regulator 1","79567"
"206391_at","RARRES1",2.32144926,7.5455405,4.7925828250238,0.000105900316775184,0.00929390019210784,-2.32144926,1.38498171940382,"retinoic acid receptor responder 1","5918"
"204736_s_at","CSPG4",1.63822908,5.71815416,4.7866316849938,0.000107383028373558,0.00936333106086255,-1.63822908,1.37196579841995,"chondroitin sulfate proteoglycan 4","1464"
"209955_s_at","FAP",3.99209892,7.63110712,4.77759169128419,0.00010967559377022,0.00936778300187961,-3.99209892,1.35218989659441,"fibroblast activation protein alpha","2191"
"232217_at","CALHM5",1.49568059,6.591651565,4.77281862557742,0.000110905957532682,0.00936778300187961,-1.49568059,1.34174628288879,"calcium homeostasis modulator family member 5","254228"
"219979_s_at","HIKESHI",1.0014325,9.67657905,4.76581058751107,0.000112737771885449,0.00938194471512468,-1.0014325,1.32640994270729,"heat shock protein nuclear import factor hikeshi","51501"
"202952_s_at","ADAM12",2.6351668,6.55715668,4.76119124974102,0.000113961907758614,0.00941144394742769,-2.6351668,1.31629937967749,"ADAM metallopeptidase domain 12","8038"
"201111_at","CSE1L",1.1679091,10.61739995,4.76002546550138,0.000114272961480653,0.00941144394742769,-1.1679091,1.31374756835995,"chromosome segregation 1 like","1434"
"232918_at","MIR4435-2HG",1.53724221,6.746736325,4.74703457568811,0.000117797804420114,0.00958032847904272,-1.53724221,1.28530600440072,"MIR4435-2 host gene","541471"
"226658_at","PDPN",2.13515292,6.17451542,4.744387994624,0.000118529275280276,0.00961400850810861,-2.13515292,1.27951049096664,"podoplanin","10630"
"231882_at","DUXAP8",1.69985689,8.389397055,4.73442108515488,0.000121325404636923,0.00968900332634796,-1.69985689,1.25768115632378,"double homeobox A pseudogene 8","503637"
"202087_s_at","CTSL",1.58858385,11.335616825,4.71253501947041,0.00012770154115633,0.0100606365457094,-1.58858385,1.20972668696276,"cathepsin L","1514"
"222108_at","AMIGO2",1.30066625,10.618937525,4.70978419117079,0.000128526546570648,0.0100618752729504,-1.30066625,1.20369745005602,"adhesion molecule with Ig like domain 2","347902"
"211964_at","COL4A2",1.39436425,11.302578875,4.70311853772782,0.000130548055353572,0.010138799611444,-1.39436425,1.18908600535786,"collagen type IV alpha 2 chain","1284"
"204463_s_at","EDNRA",1.66280689,8.201576385,4.6998138834469,0.000131562144211159,0.0101695331403603,-1.66280689,1.18184113481095,"endothelin receptor type A","1909"
"213905_x_at","BGN",2.6204491,9.3132252,4.68860996594767,0.000135059848837775,0.0103418088447576,-2.6204491,1.15727412534767,"biglycan","633"
"224396_s_at","ASPN",2.50966668,8.3696403,4.67449194575167,0.000139601365968249,0.010466784199669,-2.50966668,1.12630781179534,"asporin","54829"
"204030_s_at","SCHIP1",1.27719463,8.765548105,4.65659384881721,0.000145581253200698,0.0106468232382906,-1.27719463,1.08703550553843,"schwannomin interacting protein 1","29970"
"237863_at","TMPO",2.594960358,3.202671571,4.65621061047178,0.000145712085371925,0.0106468232382906,-2.594960358,1.08619442027624,"thymopoietin","7112"
"225651_at","UBE2E2",1.0309983,9.65121915,4.65608293068508,0.000145755699803694,0.0106468232382906,-1.0309983,1.08591420246246,"ubiquitin conjugating enzyme E2 E2","7325"
"212077_at","CALD1",1.10445395,13.577243925,4.65458340723789,0.00014626891269717,0.0106468232382906,-1.10445395,1.08262314940212,"caldesmon 1","800"
"208851_s_at","THY1",2.03622902,8.30440861,4.6487302842016,0.000148289663660789,0.0107111901980645,-2.03622902,1.06977604135363,"Thy-1 cell surface antigen","7070"
"226799_at","FGD6",1.08754502,7.76193606,4.64818149258473,0.000148480569127836,0.0107111901980645,-1.08754502,1.068571403661,"FYVE, RhoGEF and PH domain containing 6","55785"
"217875_s_at","PMEPA1",1.7410289,8.15692775,4.64811634487295,0.000148503248209734,0.0107111901980645,-1.7410289,1.06842839869163,"prostate transmembrane protein, androgen induced 1","56937"
"224560_at","TIMP2",1.20709525,11.146841075,4.64355470898569,0.00015009995896122,0.0107558522361792,-1.20709525,1.05841468933686,"TIMP metallopeptidase inhibitor 2","7077"
"211844_s_at","NRP2",2.1636328,4.68895762,4.63691162146301,0.000152456283167359,0.0108875293258068,-2.1636328,1.04382996748835,"neuropilin 2","8828"
"219758_at","IFT56",1.70877812,6.09437129,4.63081198559583,0.000154652705321299,0.0109671033248275,-1.70877812,1.03043651589679,"intraflagellar transport 56","79989"
"233555_s_at","SULF2",1.38996893,8.307815685,4.62512525065712,0.000156729199657517,0.0110494964930281,-1.38996893,1.01794811827952,"sulfatase 2","55959"
"229310_at","KLHL29",1.15849133,8.823382535,4.62303056725201,0.000157501136659038,0.0110494964930281,-1.15849133,1.01334769132274,"kelch like family member 29","114818"
"1554962_a_at","FGFR4",1.64995237,5.311464475,4.62291676802942,0.000157543183868464,0.0110494964930281,-1.64995237,1.01309775509944,"fibroblast growth factor receptor 4","2264"
"240083_at","MEG8",2.06384699,3.739686465,4.62178822518901,0.000157960778069265,0.0110494964930281,-2.06384699,1.01061911393156,"maternally expressed 8, small nucleolar RNA host gene","79104"
"229479_at","LINC01614",4.01075781,5.178873465,4.61545610767738,0.000160324645654154,0.011142990243022,-4.01075781,0.99671066787027,"long intergenic non-protein coding RNA 1614","105373869"
"224724_at","SULF2",1.4104273,10.97141615,4.61311139926531,0.000161208983841991,0.0111854076035036,-1.4104273,0.991560068526096,"sulfatase 2","55959"
"222549_at","CLDN1",2.66216113,9.263721435,4.60950118203796,0.000162580256528392,0.0112377693118708,-2.66216113,0.983629050068529,"claudin 1","9076"
"225481_at","FRMD6",1.2705511,10.03704945,4.60164104555639,0.000165606613615551,0.011346543357682,-1.2705511,0.966359676751364,"FERM domain containing 6","122786"
"206026_s_at","TNFAIP6",1.81408075,9.053406575,4.5966358478223,0.000167563291316505,0.011394929045684,-1.81408075,0.955361415736204,"TNF alpha induced protein 6","7130"
"225834_at","FAM72C",1.802967,9.9443853,4.59077185543155,0.000169885377806278,0.0114672630019238,-1.802967,0.942474677423056,"family with sequence similarity 72 member C","554282"
"207191_s_at","ISLR",1.31476765,7.251171815,4.58817187437921,0.000170925303558837,0.0114891917737351,-1.31476765,0.936760471988322,"immunoglobulin superfamily containing leucine rich repeat","3671"
"209946_at","VEGFC",1.31005406,7.72025431,4.58593629213161,0.000171824610273475,0.0115128805964488,-1.31005406,0.931846906694378,"vascular endothelial growth factor C","7424"
"212667_at","SPARC",1.6295402,11.9281025,4.58310639712116,0.000172969836305572,0.0115230729005102,-1.6295402,0.925626802706791,"secreted protein acidic and cysteine rich","6678"
"201088_at","KPNA2",1.0010273,12.48879335,4.58194542235278,0.000173441892948915,0.0115230729005102,-1.0010273,0.923074884506996,"karyopherin subunit alpha 2","3838"
"208788_at","ELOVL5",1.0576463,11.8311398,4.58003413687104,0.000174221859781926,0.0115412294672949,-1.0576463,0.918873598208537,"ELOVL fatty acid elongase 5","60481"
"206025_s_at","TNFAIP6",1.81498058,8.79660341,4.5796999888933,0.000174358583264482,0.0115412294672949,-1.81498058,0.918139076147733,"TNF alpha induced protein 6","7130"
"219872_at","GASK1B",1.47091531,5.970546735,4.57560203474305,0.000176044169563578,0.0115625846118732,-1.47091531,0.909130599918673,"golgi associated kinase 1B","51313"
"221558_s_at","LEF1",1.1908233,8.88876755,4.57487422435011,0.000176345248777944,0.0115625846118732,-1.1908233,0.907530591533488,"lymphoid enhancer binding factor 1","51176"
"221598_s_at","MED27",1.00302758,8.20200131,4.57314628649573,0.00017706213967413,0.0115938592654887,-1.00302758,0.903731829194903,"mediator complex subunit 27","9442"
"201954_at","ARPC1B",1.06276915,12.558977775,4.57187305726394,0.000177592259343742,0.0116087505122014,-1.06276915,0.900932636573808,"actin related protein 2/3 complex subunit 1B","10095"
"218368_s_at","TNFRSF12A",2.15163921,9.118037145,4.56925031580126,0.000178689307660315,0.0116282026550383,-2.15163921,0.895166334415818,"TNF receptor superfamily member 12A","51330"
"201506_at","TGFBI",1.0229307,12.08845935,4.55275488054584,0.000185747400015854,0.0118798501981493,-1.0229307,0.858893502896161,"transforming growth factor beta induced","7045"
"223519_at","MAP3K20",1.492708,9.9175329,4.55269062717841,0.000185775435197396,0.0118798501981493,-1.492708,0.858752191226118,"mitogen-activated protein kinase kinase kinase 20","51776"
"212132_at","LSM14A",1.10551825,11.367087725,4.55016856280887,0.000186879243480668,0.0118829096826908,-1.10551825,0.853205318670438,"LSM14A mRNA processing body assembly factor","26065"
"214770_at","MSR1",1.29713297,8.751632915,4.54999151438801,0.000186956978414784,0.0118829096826908,-1.29713297,0.852815920086942,"macrophage scavenger receptor 1","4481"
"209473_at","ENTPD1",1.00111665,10.129888275,4.54907297771683,0.000187360794754849,0.0118829096826908,-1.00111665,0.850795680062252,"ectonucleoside triphosphate diphosphohydrolase 1","953"
"237690_at","ADGRF4",2.3799838,5.16318154,4.54848876512883,0.000187618089348003,0.0118829096826908,-2.3799838,0.849510739375678,"adhesion G protein-coupled receptor F4","221393"
"208790_s_at","CAVIN1",1.25754398,7.48181653,4.54235077733222,0.00019034295299367,0.0119754905267287,-1.25754398,0.836009815331574,"caveolae associated protein 1","284119"
"213310_at","AGO2",1.05321678,8.63552218,4.54138450516529,0.000190775532670885,0.0119754905267287,-1.05321678,0.833884303722927,"argonaute RISC catalytic component 2","27161"
"220247_at","KNL1",2.01217838,3.46668817,4.53474906455199,0.000193772956180914,0.0121218951706996,-2.01217838,0.819287364961805,"kinetochore scaffold 1","57082"
"231887_s_at","PALD1",1.25256867,7.640179215,4.52436359450051,0.000198559917218753,0.0123318644509771,-1.25256867,0.796437704706717,"phosphatase domain containing paladin 1","27143"
"219901_at","FGD6",1.22717685,8.061160025,4.52404586329701,0.000198708231939841,0.0123318644509771,-1.22717685,0.795738585105493,"FYVE, RhoGEF and PH domain containing 6","55785"
"1559258_a_at","CT83",3.621470603,6.5083242885,4.51884377763477,0.000201152460929091,0.0124377375903709,-3.621470603,0.784291671918773,"cancer/testis antigen 83","203413"
"201231_s_at","ENO1",1.1708531,12.09852105,4.51782258844942,0.000201635816597997,0.0124429325874667,-1.1708531,0.782044487686547,"enolase 1","2023"
"1569150_x_at","PDLIM7",2.41457444,6.59407316,4.4958105259805,0.000212343852356615,0.0128428098756614,-2.41457444,0.733597070399065,"PDZ and LIM domain 7","9260"
"200875_s_at","NOP56",1.491275,11.8116686,4.49415228883352,0.000213173347283299,0.0128448436624069,-1.491275,0.729946725754446,"NOP56 ribonucleoprotein","10528"
"212554_at","CAP2",1.64351616,8.56846692,4.48331137620414,0.00021867723113763,0.0130897173073751,-1.64351616,0.706080031741262,"cyclase associated actin cytoskeleton regulatory protein 2","10486"
"227211_at","PHF19",1.12718611,8.515131645,4.48039562477185,0.000220181806255847,0.0131567653082387,-1.12718611,0.699660265185968,"PHD finger protein 19","26147"
"234992_x_at","ECT2",1.49249559,7.461074265,4.47678301266299,0.000222060434148104,0.0131962021146313,-1.49249559,0.691705823238602,"epithelial cell transforming 2","1894"
"223063_at","C1orf198",1.0147668,10.3816171,4.45516717195903,0.000233643002151379,0.0135808844354671,-1.0147668,0.644102893946856,"chromosome 1 open reading frame 198","84886"
"212489_at","COL5A1",1.77204464,8.67999143,4.4526047745975,0.000235055733816783,0.0135808844354671,-1.77204464,0.638459043187322,"collagen type V alpha 1 chain","1289"
"242560_at","FANCD2",1.09020575,9.351379025,4.44960484598255,0.000236720614956771,0.0136238943397489,-1.09020575,0.631851273473147,"FA complementation group D2","2177"
"213066_at","RUSC2",2.14677072,6.49480378,4.44718700647944,0.000238071082049849,0.0136632220368329,-2.14677072,0.626525461558662,"RUN and SH3 domain containing 2","9853"
"232458_at","COL3A1",1.5828783,10.49736445,4.44183677302169,0.000241087031453356,0.0137881102978161,-1.5828783,0.614739870336382,"collagen type III alpha 1 chain","1281"
"212372_at","MYH10",1.4417753,10.51762225,4.4352051811812,0.000244878685708477,0.0138945924506505,-1.4417753,0.600130650135133,"myosin heavy chain 10","4628"
"32128_at","CCL18",1.90578895,9.813038375,4.43217955802135,0.000246628473916519,0.0139331168352605,-1.90578895,0.593464913116728,"C-C motif chemokine ligand 18","6362"
"204078_at","P3H4",1.17938137,8.460954865,4.42461059788551,0.000251061054223665,0.0140787314253117,-1.17938137,0.576788783458693,"prolyl 3-hydroxylase family member 4 (inactive)","10609"
"224578_at","RCC2",1.0127921,11.35662405,4.42141883044035,0.000252954169263718,0.0141703577914895,-1.0127921,0.569756185307747,"regulator of chromosome condensation 2","55920"
"210643_at","TNFSF11",1.82247803,7.188434845,4.40536678039022,0.000262694881361583,0.0145517362726002,-1.82247803,0.534384265729996,"TNF superfamily member 11","8600"
"208103_s_at","ANP32E",1.21795635,9.501458925,4.40479996868352,0.000263045643773839,0.0145517362726002,-1.21795635,0.533135148415995,"acidic nuclear phosphoprotein 32 family member E","81611"
"213262_at","SACS",1.09610617,9.251431715,4.40401931827868,0.000263529507726679,0.0145517362726002,-1.09610617,0.531414770520072,"sacsin molecular chaperone","26278"
"212501_at","CEBPB",1.1777098,12.65302895,4.40280061106653,0.000264286677982478,0.0145517362726002,-1.1777098,0.528728987951284,"CCAAT enhancer binding protein beta","1051"
"230875_s_at","ATP11A",1.428481,11.1141125,4.38990659389839,0.00027243279979915,0.0147917212800581,-1.428481,0.500311313085431,"ATPase phospholipid transporting 11A","23250"
"230482_at","ST6GALNAC5",1.30630443,7.204048145,4.38835003817417,0.000273433112764321,0.0148313050003862,-1.30630443,0.496880527598012,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","81849"
"204619_s_at","VCAN",1.3990109,10.46883795,4.38639496122481,0.000274694764678346,0.0148849715151522,-1.3990109,0.49257129972605,"versican","1462"
"1552422_at","ZNF22-AS1",1.69227527,5.288599965,4.38424654386571,0.00027608793058943,0.014904067695033,-1.69227527,0.487835841526258,"ZNF22 antisense RNA 1","220979"
"219479_at","POGLUT2",1.07400894,8.59438932,4.38417022543761,0.000276137550527086,0.014904067695033,-1.07400894,0.48766762179498,"protein O-glucosyltransferase 2","79070"
"230326_s_at","HIKESHI",1.0651271,10.75598585,4.37238436563347,0.00028390890612809,0.0150630061663481,-1.0651271,0.461688150707293,"heat shock protein nuclear import factor hikeshi","51501"
"206858_s_at","HOXC6",3.6094348,7.93814304,4.37172184972273,0.000284352222158681,0.0150630061663481,-3.6094348,0.460227698721222,"homeobox C6","3223"
"230080_at","HOXA-AS2",2.12889303,5.346548985,4.36949344822997,0.000285848444882382,0.0150648772975484,-2.12889303,0.455315348396502,"HOXA cluster antisense RNA 2","285943"
"213429_at","BICC1",1.4128064,9.0263736,4.36844310186735,0.000286556422303618,0.0150648772975484,-1.4128064,0.452999906156673,"BicC family RNA binding protein 1","80114"
"204726_at","CDH13",2.14942408,6.156724,4.36572332287263,0.000288397864108323,0.0151180759540964,-2.14942408,0.447004186872404,"cadherin 13","1012"
"210861_s_at","CCN6",3.17784496,5.22895294,4.35553953395364,0.000295399062801342,0.0153526081356116,-3.17784496,0.424553080772874,"cellular communication network factor 6","8838"
"1556166_x_at","LINC02575",2.04214532,5.64888232,4.34504889814151,0.000302789765984587,0.0154805267536509,-2.04214532,0.401423845403149,"long intergenic non-protein coding RNA 2575","111216286"
"227314_at","ITGA2",1.4245339,10.70557705,4.34490396532949,0.000302893161719537,0.0154805267536509,-1.4245339,0.401104293608165,"integrin subunit alpha 2","3673"
"201431_s_at","DPYSL3",1.9589241,9.31670065,4.34457975713278,0.000303124581713502,0.0154805267536509,-1.9589241,0.400389469523325,"dihydropyrimidinase like 3","1809"
"226051_at","SELENOM",1.17890425,9.781776175,4.34451374533625,0.000303171722721473,0.0154805267536509,-1.17890425,0.400243924529162,"selenoprotein M","140606"
"218638_s_at","SPON2",1.25077575,9.674984125,4.34297945463349,0.000304269482180052,0.0154896964042778,-1.25077575,0.396861052629397,"spondin 2","10417"
"202407_s_at","PRPF31",1.61793397,6.366720285,4.33957480166654,0.000306719730714939,0.0155715033359423,-1.61793397,0.38935420899733,"pre-mRNA processing factor 31","26121"
"226936_at","CENPW",1.11499645,10.477018125,4.32181157216801,0.000319828496532868,0.0159549480364367,-1.11499645,0.350186083972345,"centromere protein W","387103"
"211762_s_at","KPNA2",1.1263889,11.36329895,4.30830997482416,0.000330167230648612,0.0161968634885575,-1.1263889,0.320412556094453,"karyopherin subunit alpha 2","3838"
"221870_at","EHD2",1.55852356,7.55940289,4.30454219319834,0.000333111777311369,0.016199902503793,-1.55852356,0.312103585515242,"EH domain containing 2","30846"
"203693_s_at","E2F3",1.20067945,9.740091075,4.28794675613823,0.000346398035561886,0.0164097291396443,-1.20067945,0.27550481478667,"E2F transcription factor 3","1871"
"220789_s_at","TBRG4",1.92395168,7.32987101,4.28687362209522,0.000347275260284158,0.0164097291396443,-1.92395168,0.273138108947257,"transforming growth factor beta regulator 4","9238"
"207808_s_at","PROS1",1.3813334,10.5055236,4.28525691112985,0.000348601036496532,0.016416676718732,-1.3813334,0.269572576671134,"protein S","5627"
"1554018_at","GPNMB",1.80617948,8.64657766,4.27632893913409,0.000356014329880138,0.0166084330087001,-1.80617948,0.249882343897621,"glycoprotein nmb","10457"
"213790_at","ADAM12",1.88106955,7.192283985,4.27386092115216,0.00035809138802466,0.0166485090478302,-1.88106955,0.244439169724778,"ADAM metallopeptidase domain 12","8038"
"222877_at","NRP2",1.55827252,8.31524497,4.27235817663892,0.000359362029794277,0.0166855084837399,-1.55827252,0.241124876823337,"neuropilin 2","8828"
"226621_at","OSMR",1.06350075,10.651146125,4.27023054521463,0.00036116877901922,0.0166855084837399,-1.06350075,0.236432383082846,"oncostatin M receptor","9180"
"241762_at","FBXO32",1.52210076,8.25070012,4.26162313245119,0.000368571486115348,0.0168774254634478,-1.52210076,0.217448545959559,"F-box protein 32","114907"
"1554600_s_at","LMNA",1.08010296,8.89024212,4.25302457569097,0.000376118465269437,0.0170975533606301,-1.08010296,0.19848402087258,"lamin A/C","4000"
"1554277_s_at","FANCM",1.51603748,5.49615433,4.25189741674952,0.000377119193113624,0.017111196583807,-1.51603748,0.195998006550758,"FA complementation group M","57697"
"225662_at","MAP3K20",1.10880285,11.154188275,4.25103883945078,0.00037788325593207,0.0171174540332112,-1.10880285,0.194104363173491,"mitogen-activated protein kinase kinase kinase 20","51776"
"204338_s_at","RGS4",2.38382463,3.696893255,4.24165696773643,0.00038633413990241,0.0173422160091661,-2.38382463,0.173412030858088,"regulator of G protein signaling 4","5999"
"205282_at","LRP8",1.74125806,7.37996977,4.2395398539209,0.000388267211607084,0.0174146922023112,-1.74125806,0.168742590537733,"LDL receptor related protein 8","7804"
"203186_s_at","S100A4",1.52865935,12.078788075,4.23710604507893,0.000390501427096433,0.0174841487998128,-1.52865935,0.163374657774763,"S100 calcium binding protein A4","6275"
"219693_at","AGPAT4",1.39836504,6.63810387,4.23680885876727,0.000390775122695404,0.0174841487998128,-1.39836504,0.162719193036338,"1-acylglycerol-3-phosphate O-acyltransferase 4","56895"
"211709_s_at","CLEC11A",1.89223398,8.24753391,4.23337619776166,0.000393950420566853,0.0175687106398799,-1.89223398,0.155148227899856,"C-type lectin domain containing 11A","6320"
"213194_at","ROBO1",1.07270925,10.930816225,4.23105226805197,0.000396114777408648,0.0176099552287548,-1.07270925,0.150022649866053,"roundabout guidance receptor 1","6091"
"231936_at","HOXC9",3.13543597,5.590580845,4.22815664250563,0.000398828253150656,0.0176727576314005,-3.13543597,0.143636168745485,"homeobox C9","3225"
"207172_s_at","CDH11",1.22640064,7.98992971,4.22503993695796,0.000401769715812295,0.0177151283968042,-1.22640064,0.136762097066838,"cadherin 11","1009"
"232164_s_at","EPPK1",1.50617635,9.968448775,4.20821024269942,0.000418032736964361,0.0180696276811116,-1.50617635,0.0996436939924426,"epiplakin 1","83481"
"209118_s_at","TUBA1A",1.2919145,12.76960495,4.20817055099412,0.000418071861300523,0.0180696276811116,-1.2919145,0.0995561539287237,"tubulin alpha 1a","7846"
"202765_s_at","FBN1",1.5110088,9.77223265,4.20424039018237,0.000421964056891445,0.0181561049402758,-1.5110088,0.0908882190230935,"fibrillin 1","2200"
"201109_s_at","THBS1",1.30273745,9.857824025,4.199488040516,0.000426718998725347,0.0182975210452597,-1.30273745,0.0804070562243311,"thrombospondin 1","7057"
"202145_at","LY6E",2.16205689,6.012006255,4.19918320760712,0.000427025822656633,0.0182975210452597,-2.16205689,0.079734760653432,"lymphocyte antigen 6 family member E","4061"
"235836_at","MXRA7",2.18779011,5.183326905,4.19303785547895,0.000433258645222517,0.0184921283587362,-2.18779011,0.0661815739286107,"matrix remodeling associated 7","439921"
"223487_x_at","GNB4",1.23021621,7.213378925,4.18706802451677,0.000439400654156559,0.0186378826733979,-1.23021621,0.0530157227668653,"G protein subunit beta 4","59345"
"209406_at","BAG2",1.40802213,8.984459435,4.18635508343913,0.000440139959853202,0.0186440445381131,-1.40802213,0.0514434210907808,"BAG cochaperone 2","9532"
"214255_at","ATP10A",1.05795249,8.176361335,4.17807286380786,0.000448820254607935,0.0188453050411289,-1.05795249,0.033178320309637,"ATPase phospholipid transporting 10A (putative)","57194"
"211148_s_at","ANGPT2",1.9425615,5.62817806,4.17438337049527,0.000452742046270932,0.0189103677462668,-1.9425615,0.0250419229014369,"angiopoietin 2","285"
"218051_s_at","NT5DC2",1.90778557,6.025961245,4.16831996496014,0.000459261851602296,0.0190372568130065,-1.90778557,0.011670637792915,"5'-nucleotidase domain containing 2","64943"
"225665_at","MAP3K20",1.3053188,11.1470938,4.16245540227428,0.000465657216258325,0.019180603667867,-1.3053188,-0.00126180052527847,"mitogen-activated protein kinase kinase kinase 20","51776"
"205713_s_at","COMP",3.09573563,5.760691705,4.15327224239869,0.000475851020350813,0.0194739180671263,-3.09573563,-0.0215115943687723,"cartilage oligomeric matrix protein","1311"
"232165_at","EPPK1",1.3559071,9.80900865,4.15173090866172,0.000477583732712183,0.0195177395132601,-1.3559071,-0.0249102931073368,"epiplakin 1","83481"
"211564_s_at","PDLIM4",1.88334301,6.343734525,4.15135565877825,0.000478006529694534,0.0195177395132601,-1.88334301,-0.0257377287441187,"PDZ and LIM domain 4","8572"
"203561_at","FCGR2A",1.12591095,9.582066175,4.15076095790967,0.000478677350842157,0.0195177395132601,-1.12591095,-0.0270490558468284,"Fc gamma receptor IIa","2212"
"239261_s_at","CORIN",1.88942459,4.358579085,4.15044308883122,0.000479036292506151,0.0195177395132601,-1.88942459,-0.0277499615943952,"corin, serine peptidase","10699"
"1562308_at","LINC01579",1.96125693,3.678325425,4.15010297416074,0.000479420652333027,0.0195177395132601,-1.96125693,-0.0284999177735692,"long intergenic non-protein coding RNA 1579","283682"
"224579_at","SLC38A1",1.24425105,11.707000275,4.14026095213521,0.000490677630819079,0.0197699332830016,-1.24425105,-0.0502010163845723,"solute carrier family 38 member 1","81539"
"203817_at","GUCY1B1",1.2904337,10.20050795,4.13663708992835,0.000494888746059734,0.0198860609001146,-1.2904337,-0.0581910904366003,"guanylate cyclase 1 soluble subunit beta 1","2983"
"229296_at","LINC01503",1.88886396,4.82284767,4.13259951370626,0.000499623198230337,0.0199992609623858,-1.88886396,-0.0670931158869239,"long intergenic non-protein coding RNA 1503","100506119"
"214511_x_at","FCGR1BP",1.25458047,8.487524665,4.13256703755235,0.00049966146272737,0.0199992609623858,-1.25458047,-0.0671647181382777,"Fc gamma receptor Ib, pseudogene","2210"
"227628_at","GPX8",1.5477366,9.92863215,4.13052371845579,0.000502074871523132,0.020044430264394,-1.5477366,-0.0716697218599718,"glutathione peroxidase 8 (putative)","493869"
"227660_at","ANTXR1",1.75306912,6.85462122,4.12952187280041,0.000503262428250053,0.020044430264394,-1.75306912,-0.0738785155224875,"ANTXR cell adhesion molecule 1","84168"
"209198_s_at","SYT11",1.15467387,7.686623315,4.12527139903957,0.000508332121952047,0.0200940237489354,-1.15467387,-0.0832494627919083,"synaptotagmin 11","23208"
"239058_at","FOXC2",1.19667047,6.960958915,4.1243986628926,0.000509379367462725,0.0200940237489354,-1.19667047,-0.085173533349618,"forkhead box C2","2303"
"205479_s_at","PLAU",1.4590685,9.8222748,4.12160021307304,0.000512751954666835,0.0201064012694601,-1.4590685,-0.0913430279912877,"plasminogen activator, urokinase","5328"
"204992_s_at","PFN2",1.2146758,10.229196,4.12099826850881,0.000513480308043287,0.0201106990274117,-1.2146758,-0.0926700648068604,"profilin 2","5217"
