"","ProbeID","Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","logFC_Tumor_vs_Normal","ProbeID_clean","Gene_Name","ENTREZ_ID"
"4546","11726610_s_at","MTF2",19.1641935714286,81.3930995714286,2.79149774509119,0.00959514994970571,0.0350452848096505,-2.6511008061804,-19.1641935714286,"11726610","metal response element binding transcription factor 2","22823"
"4548","11726617_s_at","CDK1",398.704742857143,452.434554285714,7.21530159232846,1.01930744133626e-07,5.75971682045688e-06,7.21185760964935,-398.704742857143,"11726617","cyclin-dependent kinase 1","983"
"4549","11726622_a_at","DIS3",33.3165565,81.3306916785714,3.65861515245652,0.00110392260311171,0.00643065318073378,-0.777756330042752,-33.3165565,"11726622","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease","22894"
"4550","11726623_a_at","DIS3",114.862273785714,163.042308821429,5.22360916487674,1.75119303572983e-05,0.00026132984894222,2.83996710846427,-114.862273785714,"11726623","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease","22894"
"4555","11726643_at","PEX3",48.8398495,109.665623107143,4.22141988431731,0.000252564534802017,0.00204667545487693,0.51244639979999,-48.8398495,"11726643_at","peroxisomal biogenesis factor 3","8504"
"4558","11726654_a_at","PARVB",2.18067057142857,11.0241351071429,3.35067457686441,0.00242693891780605,0.0119092636444496,-1.46438328550857,-2.18067057142857,"11726654","parvin, beta","29780"
"4559","11726660_a_at","GPN3",14.0823007142857,37.3239319285714,4.80362364145121,5.36364926196377e-05,0.000615990363391538,1.86649164811855,-14.0823007142857,"11726660","GPN-loop GTPase 3","51184"
"4560","11726661_s_at","GPN3",13.3069866428571,40.6452543214286,4.39158495231374,0.00016079689013429,0.00144491251548645,0.907508781516203,-13.3069866428571,"11726661","GPN-loop GTPase 3","51184"
"4561","11726663_a_at","ZMIZ2",18.0127054285714,79.6306522142857,3.27923394831292,0.0029057657366517,0.013700339056253,-1.62083895910419,-18.0127054285714,"11726663","zinc finger, MIZ-type containing 2","83637"
"4562","11726664_s_at","ZMIZ2",47.2532125,164.494045892857,3.64361312518346,0.00114755621354939,0.00663120486292376,-0.811608427449421,-47.2532125,"11726664","zinc finger, MIZ-type containing 2","83637"
"4564","11726670_a_at","DCLRE1B",20.4044287142857,50.3709905714286,4.70669339995407,6.94635666233881e-05,0.000752115930153936,1.64093091649133,-20.4044287142857,"11726670","DNA cross-link repair 1B","64858"
"4565","11726671_a_at","DCLRE1B",40.9564926428571,94.6732843928571,4.09617716246094,0.000351683451228914,0.00264848362150514,0.22269095692089,-40.9564926428571,"11726671","DNA cross-link repair 1B","64858"
"4566","11726681_x_at","HNRNPK",213.148525714286,1179.01359428571,3.4709429182419,0.00178795307209437,0.00936046020096465,-1.19841882072651,-213.148525714286,"11726681","heterogeneous nuclear ribonucleoprotein K","3190"
"4572","11726694_a_at","C1orf35",50.7931492857143,149.610800785714,4.81297341962233,5.23151538405281e-05,0.000603340421189093,1.88823899688543,-50.7931492857143,"11726694","chromosome 1 open reading frame 35","79169"
"4573","11726695_a_at","C1orf35",21.9068573571429,92.21129525,3.87805181386691,0.000623820149496363,0.00413217061611544,-0.278836920696119,-21.9068573571429,"11726695","chromosome 1 open reading frame 35","79169"
"4580","11726711_x_at","PFAS",62.3994751428571,135.476856285714,5.35389193491615,1.23874339218868e-05,0.000201806496890369,3.1398733393876,-62.3994751428571,"11726711","phosphoribosylformylglycinamidine synthase","5198"
"4581","11726718_a_at","GEMIN7",27.223313,121.605788928571,3.83570793249207,0.00069680528388205,0.0045003526408674,-0.375612154288918,-27.223313,"11726718","gem nuclear organelle associated protein 7","79760"
"4582","11726720_s_at","MPG",131.036042142857,354.313483214286,5.99380998039221,2.29466894194976e-06,5.74772679450348e-05,4.59035589793214,-131.036042142857,"11726720","N-methylpurine DNA glycosylase","4350"
"4583","11726721_x_at","MPG",71.588465,196.719038928571,5.09879518211938,2.44136073436135e-05,0.000337365352281288,2.5515758927505,-71.588465,"11726721","N-methylpurine DNA glycosylase","4350"
"4584","11726723_a_at","WDFY2",8.09515664285714,47.8811029642857,3.33521080269632,0.00252363902675554,0.0122716233241376,-1.49835030044862,-8.09515664285714,"11726723","WD repeat and FYVE domain containing 2","115825"
"4585","11726724_a_at","CKAP2L",11.20315925,20.8139860892857,5.31922916647998,1.35816652001881e-05,0.000215574020746559,3.06020366769855,-11.20315925,"11726724","cytoskeleton associated protein 2-like","150468"
"4586","11726725_a_at","NABP1",21.2202351428571,50.0995955,2.63825727727583,0.0137580093618571,0.0465272403415674,-2.95817678891171,-21.2202351428571,"11726725","nucleic acid binding protein 1","64859"
"4590","11726738_a_at","EARS2",10.999557,30.3113296428571,4.64840687031581,8.1145555930934e-05,0.000845251947534476,1.50523512390421,-10.999557,"11726738","glutamyl-tRNA synthetase 2, mitochondrial","124454"
"4591","11726739_x_at","EARS2",16.4465247857143,38.99574575,5.21840769400255,1.77559100591613e-05,0.000264172643786829,2.82796845426256,-16.4465247857143,"11726739","glutamyl-tRNA synthetase 2, mitochondrial","124454"
"4592","11726740_s_at","EARS2",78.3091129285714,119.973455321429,7.18016582574136,1.11219816825118e-07,6.14508149001868e-06,7.13964140077836,-78.3091129285714,"11726740","glutamyl-tRNA synthetase 2, mitochondrial","124454"
"4593","11726743_at","F2RL2",7.39281664285714,20.2813033928571,3.62146784335861,0.0012150576914794,0.00693804471073847,-0.861512043629951,-7.39281664285714,"11726743_at","coagulation factor II (thrombin) receptor-like 2","2151"
"4595","11726749_a_at","GTF3C4",11.2270923571429,34.9021656071429,5.31583361847051,1.37047114029852e-05,0.000217178126323533,3.05239430562117,-11.2270923571429,"11726749","general transcription factor IIIC subunit 4","9329"
"4596","11726750_a_at","GTF3C4",15.2578457142857,59.6414502857143,4.42475037363149,0.000147224460288932,0.00135049447239043,0.984634325430115,-15.2578457142857,"11726750","general transcription factor IIIC subunit 4","9329"
"4597","11726751_at","MAP6D1",3.50098035714286,16.9002006785714,2.64461055666903,0.0135561990572856,0.045989591513367,-2.94562976074889,-3.50098035714286,"11726751_at","MAP6 domain containing 1","79929"
"4598","11726756_a_at","CDC25A",15.1640314285714,22.7378247857143,3.22432266466056,0.00333448067713041,0.015270412854335,-1.74025397348239,-15.1640314285714,"11726756","cell division cycle 25A","993"
"4599","11726757_s_at","CDC25A",82.2142192142857,119.704252535714,4.11911116139869,0.000331027918067117,0.00252449190649397,0.275668480010626,-82.2142192142857,"11726757","cell division cycle 25A","993"
"4600","11726758_a_at","CDC25A",7.06319642857143,21.1499057142857,4.19834835349438,0.00026847140368829,0.00214790168208343,0.458992539115155,-7.06319642857143,"11726758","cell division cycle 25A","993"
"4601","11726759_s_at","PRMT3",123.201427071429,145.742798607143,7.48272197327286,5.27472989973757e-08,3.6068351211527e-06,7.75484498303359,-123.201427071429,"11726759","protein arginine methyltransferase 3","10196"
"4602","11726761_x_at","RCE1",12.2614799285714,62.9575991071429,3.67962269555443,0.00104553388387991,0.00615917010632334,-0.730292452707689,-12.2614799285714,"11726761","Ras converting CAAX endopeptidase 1","9986"
"4614","11726806_s_at","PTPMT1",54.033376,122.184194785714,5.12403292276365,2.2826411424951e-05,0.000320224536306577,2.6099652309227,-54.033376,"11726806","protein tyrosine phosphatase, mitochondrial 1","114971"
"4615","11726807_a_at","ZAK",149.0416435,127.92120825,7.81410570929978,2.36116530354814e-08,1.97669296096225e-06,8.41111893583835,-149.0416435,"11726807","sterile alpha motif and leucine zipper containing kinase AZK","51776"
"4616","11726808_at","ZAK",97.4846225714286,82.9469402142857,8.1231032713802,1.13033657330387e-08,1.1904685509242e-06,9.00625643309444,-97.4846225714286,"11726808_at","sterile alpha motif and leucine zipper containing kinase AZK","51776"
"4617","11726809_x_at","SLC12A8",62.00163,113.653106428571,4.41407668221732,0.000151463418005673,0.00138239754848304,0.959809481971866,-62.00163,"11726809","solute carrier family 12, member 8","84561"
"4618","11726811_at","GPR143",69.6221784285714,57.8370099285714,2.98829174314414,0.00597317582308326,0.0241404859909342,-2.24422105252454,-69.6221784285714,"11726811_at","G protein-coupled receptor 143","4935"
"4619","11726819_at","TMEM201",11.9459351428571,37.9167347857143,4.72993252516828,6.52884516591294e-05,0.000716534088256398,1.69502367286975,-11.9459351428571,"11726819_at","transmembrane protein 201","199953"
"4622","11726824_a_at","ZNF565",19.7680935,46.6587711071429,3.88264432099946,0.000616370795952831,0.00410309438774887,-0.268328094289188,-19.7680935,"11726824","zinc finger protein 565","147929"
"4624","11726830_at","ANTXR1",6.37658228571429,27.2430612857143,3.83976913784881,0.000689456677178117,0.00446456640917843,-0.366339902095883,-6.37658228571429,"11726830_at","anthrax toxin receptor 1","84168"
"4626","11726834_a_at","DNAJC21",37.0990292857143,164.282553928571,2.96814020243948,0.00627359891577959,0.0251142246895966,-2.2864804554016,-37.0990292857143,"11726834","DnaJ (Hsp40) homolog, subfamily C, member 21","134218"
"4627","11726836_a_at","SCAI",2.01237197142857,10.9964058071429,2.71827657150765,0.0114096049268182,0.0401580045147629,-2.79896420791979,-2.01237197142857,"11726836","suppressor of cancer cell invasion","286205"
"4629","11726840_a_at","AVL9",69.5016391428572,118.967439714286,4.60937157727782,9.00454482752835e-05,0.000917260242845458,1.41434775191239,-69.5016391428572,"11726840","AVL9 homolog (S. cerevisiase)","23080"
"4630","11726851_x_at","ZC3H3",12.5848913571428,57.5394703214286,3.48042010954325,0.00174520462047001,0.00918142317905167,-1.17733271915021,-12.5848913571428,"11726851","zinc finger CCCH-type containing 3","23144"
"4632","11726869_a_at","MFSD12",47.7138462857143,81.1857793571429,5.22876825204895,1.72732675170227e-05,0.00025854940878889,2.85186619228311,-47.7138462857143,"11726869","major facilitator superfamily domain containing 12","126321"
"4636","11726885_s_at","C15orf41",19.4021010714286,48.7893086071429,3.60050293220724,0.00128252147305561,0.00723092662499508,-0.908680034591352,-19.4021010714286,"11726885","chromosome 15 open reading frame 41","84529"
"4638","11726888_a_at","PORCN",11.5418398571429,38.0235515714286,3.25012059056439,0.00312598327577821,0.0145079342203387,-1.68424552400021,-11.5418398571429,"11726888","porcupine homolog (Drosophila)","64840"
"4639","11726890_a_at","MAPKAP1",17.9042187857143,60.3034248214286,2.60001329443164,0.0150332312674345,0.0499775513834248,-3.0333527652645,-17.9042187857143,"11726890","mitogen-activated protein kinase associated protein 1","79109"
"4640","11726893_a_at","ST7 /// ST7-OT3",66.1627035714286,187.958370357143,5.92679025819098,2.73403475626834e-06,6.48399869909885e-05,4.44052132552993,-66.1627035714286,"11726893","suppression of tumorigenicity 7 /// ST7 overlapping transcript 3","7982 /// 93655"
"4646","11726910_x_at","MRI1",52.5604421428571,230.002258214286,3.31782220328759,0.00263682252437864,0.0127069120577252,-1.53647936814852,-52.5604421428571,"11726910","methylthioribose-1-phosphate isomerase 1","84245"
"4648","11726913_a_at","ZNF182",22.7675692142857,58.5233940357143,2.67897810175848,0.0125116118987463,0.0431681475806527,-2.87747418361658,-22.7675692142857,"11726913","zinc finger protein 182","7569"
"4650","11726934_x_at","SOX12",51.6821696428571,79.2176346071429,5.48320078529617,8.79214038912966e-06,0.000156274837898906,3.4362165346227,-51.6821696428571,"11726934","SRY box 12","6666"
"4652","11726949_s_at","RBM15",111.397836428571,286.1593475,6.36521369601267,8.75523783857417e-07,2.8210370061081e-05,5.41030633646392,-111.397836428571,"11726949","RNA binding motif protein 15","64783"
"4655","11726970_a_at","USP35",3.10136175,13.8094859821429,3.89774085419356,0.000592493834607713,0.00397963461523633,-0.23376625742905,-3.10136175,"11726970","ubiquitin specific peptidase 35","57558"
"4657","11726974_a_at","PERP",479.71447,584.676463571429,6.35535764222478,8.9804518054555e-07,2.86186720600306e-05,5.38878647570296,-479.71447,"11726974","PERP, TP53 apoptosis effector","64065"
"4658","11726975_x_at","PERP",395.318134285714,485.867071428571,6.31650301128514,9.92711220287133e-07,3.08296877335863e-05,5.30381905597937,-395.318134285714,"11726975","PERP, TP53 apoptosis effector","64065"
"4659","11726976_at","PERP",39.6476761428571,68.9620393571429,3.71909936419557,0.000943864761542528,0.0056814769554464,-0.640915662910558,-39.6476761428571,"11726976_at","PERP, TP53 apoptosis effector","64065"
"4662","11726983_s_at","CCNC",119.731715,514.339393928571,2.6948031077073,0.0120563738108786,0.0419501679619856,-2.84593220563714,-119.731715,"11726983","cyclin C","892"
"4663","11726985_x_at","CCNC",20.8008867142857,66.9669767142857,3.0221157529656,0.00549947677853442,0.022646657396891,-2.17300234781379,-20.8008867142857,"11726985","cyclin C","892"
"4665","11726988_s_at","EIF2AK1",575.260235714286,1816.73946071429,3.71029220973706,0.000965673699228176,0.00578525801981513,-0.660875793297593,-575.260235714286,"11726988","eukaryotic translation initiation factor 2-alpha kinase 1","27102"
"4666","11726989_x_at","EIF2AK1",120.541429285714,420.321598214286,2.99269157102015,0.00590942851514292,0.0239448232016552,-2.23497713990367,-120.541429285714,"11726989","eukaryotic translation initiation factor 2-alpha kinase 1","27102"
"4667","11726991_s_at","EIF2AK1",40.2871307142857,110.261495285714,2.93223546349679,0.00684480039178077,0.0268543742891191,-2.3614513684495,-40.2871307142857,"11726991","eukaryotic translation initiation factor 2-alpha kinase 1","27102"
"4670","11726997_a_at","FIBP",48.9064331428571,176.200262714286,4.2472116931958,0.000235884830321781,0.00194062811354837,0.572238650454925,-48.9064331428571,"11726997","fibroblast growth factor (acidic) intracellular binding protein","9158"
"4671","11727001_a_at","CSNK1E /// LOC400927-CSNK1E",27.7547642857143,72.9488995714286,7.06910522528562,1.46668499123977e-07,7.45338530270459e-06,6.91005632032272,-27.7547642857143,"11727001","casein kinase 1, epsilon /// LOC400927-CSNK1E readthrough","1454 /// 102800317"
"4672","11727002_a_at","CSNK1E /// LOC400927-CSNK1E",93.7939785714286,261.259897142857,5.03141201965443,2.92155071540789e-05,0.000386372148828843,2.39551131081204,-93.7939785714286,"11727002","casein kinase 1, epsilon /// LOC400927-CSNK1E readthrough","1454 /// 102800317"
"4673","11727003_x_at","CSNK1E /// LOC400927-CSNK1E",77.9363642857143,234.508537857143,4.3051137742854,0.000202310131741803,0.00172592555395274,0.70659518687829,-77.9363642857143,"11727003","casein kinase 1, epsilon /// LOC400927-CSNK1E readthrough","1454 /// 102800317"
"4674","11727004_s_at","KXD1",71.7384164285714,555.189800357143,3.89099977836887,0.000603041181775662,0.00403183800403476,-0.249202424110035,-71.7384164285714,"11727004","KxDL motif containing 1","79036"
"4676","11727021_a_at","ABI2",8.40024739285714,18.5206629821429,3.62622183392932,0.00120024802138534,0.00687058187696474,-0.850805943620707,-8.40024739285714,"11727021","abl-interactor 2","10152"
"4677","11727023_at","TMEM64",86.9442972142858,176.931762107143,3.0497250783129,0.00513958078858269,0.0214688873616949,-2.11460831129229,-86.9442972142858,"11727023_at","transmembrane protein 64","169200"
"4678","11727025_a_at","FLAD1",41.0290249285714,137.323394678571,5.26564588290469,1.56598704874324e-05,0.000240194526071642,2.93686861270578,-41.0290249285714,"11727025","flavin adenine dinucleotide synthetase 1","80308"
"4679","11727031_a_at","SQSTM1",83.939105,212.889593214286,3.00652584787402,0.00571318322173715,0.0233109768080049,-2.20587215697103,-83.939105,"11727031","sequestosome 1","8878"
"4682","11727036_at","SLC9B2",12.4261381428571,32.1522666428571,3.64902372333377,0.00113162871109999,0.00655296602400748,-0.799403597298685,-12.4261381428571,"11727036_at","solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2","133308"
"4683","11727045_at","CNIH3",3.29254328571429,14.1318922142857,3.70890305528664,0.000969158327565748,0.00580107657263766,-0.664023054771441,-3.29254328571429,"11727045_at","cornichon family AMPA receptor auxiliary protein 3","149111"
"4684","11727046_at","HPDL",97.8402023571429,101.015956321429,4.06055387096997,0.000386317081070559,0.00285447004031118,0.140482982748109,-97.8402023571429,"11727046_at","4-hydroxyphenylpyruvate dioxygenase-like","84842"
"4692","11727057_a_at","RRP8",6.12523642857143,29.0645411428571,4.58569674076664,9.59106528359062e-05,0.000963299450351685,1.35922466915832,-6.12523642857143,"11727057","ribosomal RNA processing 8, methyltransferase, homolog (yeast)","23378"
"4696","11727061_a_at","ALG3",40.6825920714286,115.079307178571,5.40805836050595,1.072922799577e-05,0.000181248364176149,3.26417973640801,-40.6825920714286,"11727061","ALG3, alpha-1,3- mannosyltransferase","10195"
"4698","11727063_a_at","UCK2",75.2340635714286,274.385751071429,3.75517180601799,0.000859460011699717,0.00527919179505827,-0.559044728735323,-75.2340635714286,"11727063","uridine-cytidine kinase 2","7371"
"4701","11727070_a_at","ORC5",101.075643571429,187.638516785714,5.37141665608144,1.18244736764868e-05,0.000194430718125854,3.18011672499655,-101.075643571429,"11727070","origin recognition complex subunit 5","5001"
"4703","11727077_at","NUFIP1",38.1250189285714,49.8327605357143,4.89884376625325,4.16045375501876e-05,0.00050642092959377,2.08785837415801,-38.1250189285714,"11727077_at","nuclear fragile X mental retardation protein interacting protein 1","26747"
"4704","11727078_s_at","NUFIP1",88.8564757857143,134.863398535714,4.34776009371861,0.000180654571550943,0.0015810475835859,0.80564792227363,-88.8564757857143,"11727078","nuclear fragile X mental retardation protein interacting protein 1","26747"
"4705","11727079_at","NUFIP1",154.584333,136.609175357143,5.3572299984837,1.22781605404357e-05,0.000200356702971531,3.14754067547721,-154.584333,"11727079_at","nuclear fragile X mental retardation protein interacting protein 1","26747"
"4706","11727080_at","NUFIP1",13.5289499285714,41.1675123214286,4.97262236917379,3.41730408778013e-05,0.00043415055405324,2.25916838049411,-13.5289499285714,"11727080_at","nuclear fragile X mental retardation protein interacting protein 1","26747"
"4707","11727081_a_at","TIPIN",34.2089526428571,67.1479178214286,3.86238351309274,0.000649906828317066,0.00426210140530025,-0.314671346821498,-34.2089526428571,"11727081","TIMELESS interacting protein","54962"
"4708","11727082_a_at","NPEPL1 /// STX16-NPEPL1",25.8977425714286,75.0013363571429,2.69053391222418,0.012177633950766,0.042276794278752,-2.85445121137231,-25.8977425714286,"11727082","aminopeptidase-like 1 /// STX16-NPEPL1 readthrough (NMD candidate)","79716 /// 100534593"
"4709","11727083_a_at","MINA",129.839506428571,257.115988214286,6.29720772923773,1.04342596176815e-06,3.20323339847967e-05,5.26154657328816,-129.839506428571,"11727083","MYC induced nuclear antigen","84864"
"4711","11727087_a_at","PTS",137.742736428571,487.8149975,4.78546479232451,5.62988453135783e-05,0.000639788986262487,1.8242488230211,-137.742736428571,"11727087","6-pyruvoyltetrahydropterin synthase","5805"
"4712","11727088_a_at","DACH1",226.9109385,195.950793964286,4.79347122569214,5.51090782134393e-05,0.000630097285839558,1.8428750548313,-226.9109385,"11727088","dachshund family transcription factor 1","1602"
"4713","11727089_a_at","DACH1",342.754003285714,296.833949071429,4.88799211332016,4.28264579702769e-05,0.000517975732478411,2.06264451951811,-342.754003285714,"11727089","dachshund family transcription factor 1","1602"
"4715","11727093_s_at","UBE2V2",154.844152857143,319.071484285714,6.06217252907158,1.91992132846279e-06,5.06594626172113e-05,4.7426255599623,-154.844152857143,"11727093","ubiquitin conjugating enzyme E2 variant 2","7336"
"4719","11727107_a_at","DROSHA",216.635942142857,627.039056785714,3.81608817442989,0.000733403000865126,0.00468250325362605,-0.420377364338899,-216.635942142857,"11727107","drosha, ribonuclease type III","29102"
"4720","11727108_x_at","DROSHA",167.067255,463.0991225,3.79570005305622,0.000773430698956351,0.00487260822836512,-0.466843265747796,-167.067255,"11727108","drosha, ribonuclease type III","29102"
"4723","11727120_a_at","MYCBP2",143.93062,712.481821428571,3.01402154977112,0.00560946276493864,0.022984604999929,-2.19007756611056,-143.93062,"11727120","MYC binding protein 2, E3 ubiquitin protein ligase","23077"
"4725","11727134_s_at","PUS7L",15.0869162857143,29.0614928571429,5.11493450163812,2.33863019122913e-05,0.000326594962668259,2.58891954933403,-15.0869162857143,"11727134","pseudouridylate synthase 7-like","83448"
"4726","11727136_a_at","PUS7L",61.2350302857143,133.929155214286,4.76831546288965,5.89343631298886e-05,0.000662056599226938,1.7843479422851,-61.2350302857143,"11727136","pseudouridylate synthase 7-like","83448"
"4727","11727139_at","MYH7B",1.37281564285714,10.5344204642857,3.33693652432269,0.0025126656870262,0.0122315089790735,-1.49456237840039,-1.37281564285714,"11727139_at","myosin, heavy chain 7B, cardiac muscle, beta","57644"
"4738","11727157_a_at","STRBP",62.0885992857143,452.380121071429,2.7448415263615,0.0107169579932908,0.0382378026638689,-2.74555317569382,-62.0885992857143,"11727157","spermatid perinuclear RNA binding protein","55342"
"4739","11727158_a_at","STRBP",68.4044092857143,264.832634642857,3.25981585443815,0.00305091932730071,0.0142220476922365,-1.66315332167122,-68.4044092857143,"11727158","spermatid perinuclear RNA binding protein","55342"
"4740","11727159_a_at","LRP5",19.0515946428571,64.2866166071429,4.31925799139631,0.000194856602757458,0.00167518316171045,0.739439075877581,-19.0515946428571,"11727159","LDL receptor related protein 5","4041"
"4742","11727165_a_at","CEP295",19.6047409285714,89.2664126785714,3.29844776044474,0.00276870438822253,0.0131982390712461,-1.57887927347038,-19.6047409285714,"11727165","centrosomal protein 295kDa","85459"
"4743","11727167_at","STRIP2",33.3130537142857,27.2562883571429,3.41802098172012,0.00204599913386438,0.0104284518849686,-1.31583106006275,-33.3130537142857,"11727167_at","striatin interacting protein 2","57464"
"4747","11727180_a_at","PHTF1",10.4513893571429,33.6508393214286,2.91592114204593,0.00712035151737616,0.0277242443008667,-2.39537659705672,-10.4513893571429,"11727180","putative homeodomain transcription factor 1","10745"
"4748","11727181_a_at","SKIL",35.1756145,50.9499764642857,4.28941950418497,0.000210911725160254,0.00178115655057117,0.670162258904226,-35.1756145,"11727181","SKI-like proto-oncogene","6498"
"4749","11727186_a_at","WNT5A",168.989922357143,169.988302964286,4.08997895460841,0.000357481037226711,0.002686410441779,0.208380031029077,-168.989922357143,"11727186","wingless-type MMTV integration site family, member 5A","7474"
"4750","11727187_a_at","WNT5A",2.27710767857143,15.2174045178571,2.97904785873926,0.00610924530341337,0.0245982225297967,-2.26362226076841,-2.27710767857143,"11727187","wingless-type MMTV integration site family, member 5A","7474"
"4751","11727188_at","WNT5A",8.51051542857143,15.5296748571429,3.86663936125804,0.000642716987994602,0.00422448511270704,-0.304940820372547,-8.51051542857143,"11727188_at","wingless-type MMTV integration site family, member 5A","7474"
"4752","11727189_x_at","WNT5A",50.7745467857143,53.6980986785714,3.43927457374585,0.00193829779881095,0.00997464811605728,-1.2687473858054,-50.7745467857143,"11727189","wingless-type MMTV integration site family, member 5A","7474"
"4753","11727191_a_at","BFSP1",3.44966182142857,11.1080459464286,3.78311516871947,0.000799199247312964,0.00499638613099909,-0.495497684803221,-3.44966182142857,"11727191","beaded filament structural protein 1, filensin","631"
"4755","11727194_a_at","ZNF202",38.422344,86.2605018571429,4.52469637602191,0.000112836470515051,0.00109371221763951,1.21720896483988,-38.422344,"11727194","zinc finger protein 202","7753"
"4756","11727196_a_at","ZNF202",16.1663661785714,26.780588625,5.21654342562775,1.78441845957543e-05,0.00026500706497513,2.82366755414506,-16.1663661785714,"11727196","zinc finger protein 202","7753"
"4757","11727204_a_at","CBX4",88.7276642857142,108.482723285714,8.39175629512463,6.01854869864574e-09,7.70171536190689e-07,9.5104106382839,-88.7276642857142,"11727204","chromobox homolog 4","8535"
"4758","11727205_a_at","CBX4",3.44564232142857,11.746309125,4.47419798271188,0.000129075077635204,0.00121533366564662,1.09967539783115,-3.44564232142857,"11727205","chromobox homolog 4","8535"
"4759","11727207_a_at","DDHD1",3.32798846428572,17.5333499107143,3.19989944117929,0.00354415064642495,0.016004246551398,-1.79312042658241,-3.32798846428572,"11727207","DDHD domain containing 1","80821"
"4760","11727208_x_at","DDHD1",9.86643042857143,46.837309,2.9559429192897,0.00646236192616168,0.0257011567908821,-2.31199598471266,-9.86643042857143,"11727208","DDHD domain containing 1","80821"
"4761","11727209_a_at","GLRX2",54.2164581428572,168.4328295,3.14147364314737,0.00409836117000908,0.0179031858338326,-1.91894619023031,-54.2164581428572,"11727209","glutaredoxin 2","51022"
"4770","11727264_at","LRRC8E",40.2649553214286,35.2835493392857,7.73385624989332,2.86481477055547e-08,2.27504060436636e-06,8.25389522318782,-40.2649553214286,"11727264_at","leucine rich repeat containing 8 family, member E","80131"
"4771","11727265_a_at","HAUS3",19.0721406428571,74.3610423928571,3.29152517546805,0.00281735205239361,0.0133772089424188,-1.59400728278457,-19.0721406428571,"11727265","HAUS augmin like complex subunit 3","79441"
"4772","11727276_at","ZNF77",17.2670256428571,62.3595773928571,3.63643651464467,0.00116902039759585,0.00672847384516978,-0.827789531318052,-17.2670256428571,"11727276_at","zinc finger protein 77","58492"
"4775","11727287_at","C5orf34",38.5786423571429,57.1336371071429,3.89497106680084,0.00059680542601916,0.00400011934307772,-0.240109327002748,-38.5786423571429,"11727287_at","chromosome 5 open reading frame 34","375444"
"4779","11727295_a_at","ZSCAN32",22.1761169285714,94.13544025,3.48258688064838,0.00173557133670842,0.00914632947580418,-1.17250929917267,-22.1761169285714,"11727295","zinc finger and SCAN domain containing 32","54925"
"4784","11727311_a_at","CEP83",25.0385442142857,50.4321038928571,9.26495312874471,8.28852116159992e-10,2.05590414051624e-07,11.0639597995315,-25.0385442142857,"11727311","centrosomal protein 83kDa","51134"
"4785","11727336_at","SAMD12",99.0438278571429,275.370699642857,3.89211965070943,0.000601276294289934,0.00402112680157748,-0.246638423694077,-99.0438278571429,"11727336_at","sterile alpha motif domain containing 12","401474"
"4786","11727339_a_at","ZBTB2",13.1653410714286,69.1990598928571,3.41735174130336,0.00204948296511904,0.0104418990265142,-1.31731210494464,-13.1653410714286,"11727339","zinc finger and BTB domain containing 2","57621"
"4787","11727340_a_at","ZBTB2",3.43324621428572,32.6514941785714,3.31370580311023,0.00266432541146927,0.0128144453456207,-1.54549531256311,-3.43324621428572,"11727340","zinc finger and BTB domain containing 2","57621"
"4788","11727343_x_at","ATG9B",8.10174085714285,50.7084489285714,5.08172354712547,2.55496037228275e-05,0.000349010695765782,2.51205929496837,-8.10174085714285,"11727343","autophagy related 9B","285973"
"4794","11727369_a_at","TSN",28.95957,85.7889942142857,4.69935987591725,7.08356496513296e-05,0.000763957841599874,1.62385957367104,-28.95957,"11727369","translin","7247"
"4795","11727370_at","TSN",33.7585542857143,152.538382142857,4.5295171317776,0.000111396916404964,0.00108252030018162,1.22843101115858,-33.7585542857143,"11727370_at","translin","7247"
"4797","11727372_at","PAPSS1",151.204727857143,427.157671785714,3.87601183914439,0.000627157426665147,0.00414606889814658,-0.283504114018329,-151.204727857143,"11727372_at","3'-phosphoadenosine 5'-phosphosulfate synthase 1","9061"
"4798","11727373_s_at","PAPSS1",104.94027,294.864280714286,4.17496386681627,0.00028560527677613,0.00224856114860646,0.404846603698219,-104.94027,"11727373","3'-phosphoadenosine 5'-phosphosulfate synthase 1","9061"
"4799","11727379_at","HDAC2",6.31703553571429,17.0314045892857,3.67493109492084,0.00105830628477848,0.00622099713633619,-0.740898551112958,-6.31703553571429,"11727379_at","histone deacetylase 2","3066"
"4805","11727402_at","ERGIC2",66.0276828571429,336.603367142857,2.82377292715959,0.00888487380463074,0.0330348770477783,-2.58529213111176,-66.0276828571429,"11727402_at","ERGIC and golgi 2","51290"
"4807","11727407_at","PLEKHA3",34.3623517142857,172.130125571429,3.07473382177564,0.00483308620313314,0.0204357381444754,-2.06151704491537,-34.3623517142857,"11727407_at","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3","65977"
"4808","11727408_a_at","NCLN",52.7169745714286,151.171139142857,4.06406617952814,0.000382757949430297,0.00283410716715777,0.148583747535896,-52.7169745714286,"11727408","nicalin","56926"
"4809","11727410_a_at","MRPL19",123.262202142857,297.1990175,3.1315465576666,0.00420043395627543,0.0182737744645257,-1.94023251746152,-123.262202142857,"11727410","mitochondrial ribosomal protein L19","9801"
